"","V1","V2"
"2818","Hist1h1d","black"
"2819","Dnajc17","black"
"2820","Ndufa4","skyblue"
"2821","Sema5b","lightpink4"
"2822","Vsig2","black"
"2823","Pigw","skyblue2"
"2824","Mx1","salmon"
"2825","Sec61b","black"
"2826","Ptges2","black"
"2827","Vegfd","mediumpurple3"
"2828","Spc25","brown4"
"2829","Ccne1","black"
"2830","Arf5","black"
"2831","Pus3","black"
"2832","Zswim3","ivory"
"2833","Clec9a","black"
"2834","Hmcn1","mediumpurple3"
"2835","Hgh1","bisque4"
"2836","Unc13d","black"
"2837","Rgag4","yellow4"
"2838","A930015D03Rik","bisque4"
"2839","Phxr4","mediumpurple3"
"2840","Nenf","black"
"2841","Bmp3","darkgrey"
"2842","Ccl11","lightgreen"
"2843","Kcnmb1","firebrick4"
"2844","Icam2","black"
"2845","Fam212b","mediumpurple2"
"2846","Top3a","palevioletred3"
"2847","Card9","black"
"2848","Tmem71","black"
"2849","Acacb","plum"
"2850","X9330159M07Rik","blue2"
"2851","Hoxb2","black"
"2852","Hspa1a","saddlebrown"
"2853","Upp1","black"
"2854","Atp5l","black"
"2855","Cpe","thistle2"
"2856","Snrpn","midnightblue"
"2857","Cd300ld3","red"
"2858","Osr2","plum3"
"2859","Gpc3","orangered4"
"2860","Rragd","lightsteelblue1"
"2861","BC002163","black"
"2862","Cd80","lightsteelblue1"
"2863","Aurka","darkorange"
"2864","Pim2","black"
"2865","Zfp446","skyblue2"
"2866","Lsr","greenyellow"
"2867","Asb4","black"
"2868","Gnai1","magenta"
"2869","Tuft1","black"
"2870","Itm2a","orangered4"
"2871","Fancd2","darkorange"
"2872","Gpr132","palevioletred2"
"2873","Plcxd2","darkred"
"2874","AA414768","black"
"2875","Hist1h2bb","black"
"2876","Hyi","black"
"2877","X6720489N17Rik","navajowhite2"
"2878","Insl3","black"
"2879","Fmod","navajowhite2"
"2880","Bad","black"
"2881","Adra2a","saddlebrown"
"2882","Pappa","floralwhite"
"2883","Insc","black"
"2884","H2afj","black"
"2885","Pcdhb5","navajowhite2"
"2886","Atg101","black"
"2887","Duox1","floralwhite"
"2888","Slc14a1","lightsteelblue1"
"2889","Pcdhgb5","saddlebrown"
"2890","Ablim3","lightpink4"
"2891","Eva1b","black"
"2892","Palb2","black"
"2893","Rasgrp1","lavenderblush2"
"2894","Gm8979","maroon"
"2895","Nos2","coral2"
"2896","Sco2","black"
"2897","Gen1","black"
"2898","Pcyt2","black"
"2899","Sf3a2","skyblue"
"2900","Yipf2","orangered4"
"2901","Glt8d2","palevioletred3"
"2902","Phf11b","salmon"
"2903","Ier5l","black"
"2904","Nxt1","black"
"2905","Rapsn","black"
"2906","Shroom1","lightsteelblue"
"2907","Gdpgp1","darkturquoise"
"2908","Sertad1","black"
"2909","Zfp251","orangered3"
"2910","Ptx3","darkgrey"
"2911","Rnf152","grey"
"2912","Hspb1","thistle"
"2913","H2.Ke6","black"
"2914","Zfp661","black"
"2915","Stk26","navajowhite1"
"2916","Kctd15","saddlebrown"
"2917","Zfp105","black"
"2918","Alg1","black"
"2919","Fmc1","black"
"2920","Tmem44","sienna3"
"2921","Egflam","salmon"
"2922","Ifitm1","grey"
"2923","Zc3h8","lightcyan1"
"2924","Atp6v0e2","magenta"
"2925","Hddc2","black"
"2926","Tmem256","black"
"2927","Zfp771","black"
"2928","Sfrp2","darkorange2"
"2929","Zfp13","thistle1"
"2930","Aldoc","black"
"2931","Gm6712","black"
"2932","Dpm3","black"
"2933","X1810014B01Rik","greenyellow"
"2934","Pmvk","black"
"2935","Mief2","black"
"2936","X4933431E20Rik","lightsteelblue"
"2937","Agmo","navajowhite2"
"2938","Fam219aos","black"
"2939","Nxpe3","skyblue"
"2940","Ptgs2","magenta"
"2941","Rrad","black"
"2942","Eme1","black"
"2943","Lrrn2","grey"
"2944","Fam124a","darkorange"
"2945","Fmo1","black"
"2946","Nudt8","black"
"2947","Fam216a","grey"
"2948","Slc1a3","magenta"
"2949","F730043M19Rik","honeydew1"
"2950","Lama1","darkorange2"
"2951","Slc16a12","lightpink4"
"2952","Mettl17","black"
"2953","Mettl23","skyblue"
"2954","Rabac1","black"
"2955","Frat2","black"
"2956","X2310015A10Rik","sienna3"
"2957","Gm15867","brown4"
"2958","Gemin6","black"
"2959","Podn","mediumpurple3"
"2960","X5730559C18Rik","mediumorchid"
"2961","X2210408F21Rik","black"
"2962","Mzt2","black"
"2963","C6","red"
"2964","Kyat3","black"
"2965","Gm20716","red"
"2966","Ctu2","black"
"2967","Lrrn4cl","mediumpurple3"
"2968","Tenm4","magenta"
"2969","Hilpda","red"
"2970","Particl","black"
"2971","Crebl2","lavenderblush2"
"2972","Sncg","magenta"
"2973","Snhg12","black"
"2974","Mthfd2l","black"
"2975","Mrpl28","black"
"2976","Gm15421","lightcyan1"
"2977","Sez6l2","black"
"2978","Ttc26","saddlebrown"
"2979","Zfp526","mediumpurple3"
"2980","Tmem161b","black"
"2981","Pusl1","black"
"2982","Gstt2","black"
"2983","Kmo","black"
"2984","Arsi","plum3"
"2985","Tcf7","orange"
"2986","Prkd1","black"
"2987","Mpv17l","darkred"
"2988","Gm4951","salmon"
"2989","Tsen34","black"
"2990","Zc3hc1","darkturquoise"
"2991","Mrpl23","black"
"2992","Mtus2","black"
"2993","Ap4m1","lightgreen"
"2994","Pcdhb19","grey"
"2995","Gbp8","saddlebrown"
"2996","Klf8","skyblue3"
"2997","Klhl30","mediumorchid"
"2998","Bckdha","black"
"2999","Micalcl","skyblue3"
"3000","Gna15","black"
"3001","Klhl13","mediumpurple3"
"3002","Rtn4rl2","black"
"3003","Sertad3","black"
"3004","X4931406H21Rik","coral1"
"3005","Cenpu","grey"
"3006","H2.T22","salmon4"
"3007","Ms4a4a","black"
"3008","Rps26","black"
"3009","Ntmt1","black"
"3010","Lst1","black"
"3011","Uros","palevioletred2"
"3012","Kcne3","coral2"
"3013","Pdzd4","darkred"
"3014","Il18","yellowgreen"
"3015","Rnaseh1","black"
"3016","Fam26e","darkorange"
"3017","Ppp1r8","floralwhite"
"3018","X9130019O22Rik","black"
"3019","Tm2d3","black"
"3020","Tro","grey"
"3021","Rffl","red"
"3022","Bmp6","grey"
"3023","Hip1r","black"
"3024","Phf1","ivory"
"3025","Prim1","black"
"3026","Shq1","black"
"3027","Ptprk","red"
"3028","Igf2bp3","magenta4"
"3029","Plekha7","skyblue"
"3030","AW011738","black"
"3031","N4bp3","black"
"3032","Mcts1","black"
"3033","Zfp61","grey"
"3034","Rpl24","black"
"3035","Tesk2","greenyellow"
"3036","Hoxc4","skyblue3"
"3037","Rps27l","black"
"3038","Slc24a3","coral1"
"3039","Amigo3","mediumorchid"
"3040","Atp5s","lightsteelblue"
"3041","Cenpn","brown4"
"3042","Mrps18b","black"
"3043","Prrx2","black"
"3044","Eda2r","darkslateblue"
"3045","Sh2d5","black"
"3046","Cntrob","darkturquoise"
"3047","Gstz1","black"
"3048","Slc6a17","black"
"3049","Rpl36a","black"
"3050","Polr2l","black"
"3051","Tamm41","darkviolet"
"3052","Fbxo36","navajowhite2"
"3053","Htra1","red"
"3054","Mtrf1","black"
"3055","Serhl","black"
"3056","Rpl23a","black"
"3057","Cdpf1","black"
"3058","Gin1","orangered3"
"3059","Rsad2","salmon"
"3060","Mtrf1l","black"
"3061","Sgcd","lightpink4"
"3062","Serpina3g","black"
"3063","Uqcc1","black"
"3064","Zfp365","black"
"3065","X4931414P19Rik","lightsteelblue"
"3066","Eif3k","black"
"3067","Pick1","black"
"3068","Camk4","red"
"3069","Mx2","salmon"
"3070","Wrap53","black"
"3071","Bmp2","black"
"3072","Kcnq1","black"
"3073","Cenpi","grey"
"3074","Atp2a3","darkslateblue"
"3075","Fam213b","black"
"3076","Lsm4","black"
"3077","B3gat2","grey"
"3078","Fanci","darkslateblue"
"3079","Zdhhc15","bisque4"
"3080","X1110012L19Rik","black"
"3081","Cacng7","skyblue3"
"3082","Nudt22","black"
"3083","Kctd1","white"
"3084","Foxd2os","grey"
"3085","Hectd2","mediumpurple3"
"3086","Ctsw","orange"
"3087","Dph5","black"
"3088","Zfp946","skyblue"
"3089","Spcs1","black"
"3090","Sema3g","black"
"3091","Snhg20","black"
"3092","Cd247","greenyellow"
"3093","Zfp119a","orangered4"
"3094","Tsen15","black"
"3095","Trim46","darkturquoise"
"3096","Ly6c2","salmon"
"3097","D17H6S53E","black"
"3098","Vars2","black"
"3099","Relt","palevioletred3"
"3100","Nlrp3","red"
"3101","Oasl1","salmon"
"3102","Blvrb","black"
"3103","Ptchd1","darkmagenta"
"3104","Armc7","black"
"3105","Wrap73","black"
"3106","Ppp4r1l.ps","darkred"
"3107","Pms1","saddlebrown"
"3108","Qpct","palevioletred3"
"3109","Lgr5","skyblue3"
"3110","Megf11","darkorange2"
"3111","Cdca7l","black"
"3112","Ighmbp2","orangered3"
"3113","Pmm1","black"
"3114","Mblac1","black"
"3115","Fam83d","black"
"3116","Pir","skyblue2"
"3117","X2900076A07Rik","black"
"3118","Arl5c","black"
"3119","Ildr2","darkgrey"
"3120","Zfp882","saddlebrown"
"3121","Cldn5","black"
"3122","Fam173b","thistle"
"3123","X8430429K09Rik","magenta"
"3124","Sox5","mediumpurple3"
"3125","Spag5","orangered4"
"3126","Rasgrf2","magenta"
"3127","Fgf7","mediumpurple3"
"3128","Cyb5d1","palevioletred2"
"3129","Npcd","bisque4"
"3130","Rpl7","black"
"3131","Bcl2a1a","black"
"3132","Ackr1","magenta"
"3133","X4930565N06Rik","darkorange"
"3134","Rad1","black"
"3135","Uqcc2","black"
"3136","Polr2i","black"
"3137","Lrrc27","firebrick4"
"3138","Nexn","black"
"3139","H2.Ea.ps","maroon"
"3140","Actg2","salmon4"
"3141","B3galt4","black"
"3142","Ang","plum2"
"3143","Ptpn22","thistle2"
"3144","Ephb1","black"
"3145","Ticrr","salmon"
"3146","X2310001H17Rik","brown4"
"3147","Nsl1","coral1"
"3148","X2700097O09Rik","darkolivegreen4"
"3149","Timm8a1","skyblue"
"3150","Fuk","saddlebrown"
"3151","X4921531C22Rik","grey"
"3152","Sema3d","mediumpurple3"
"3153","Kcnj15","mediumpurple3"
"3154","Naxd","black"
"3155","Atg16l2","black"
"3156","Cox17","black"
"3157","Nova1","black"
"3158","AU041133","blue2"
"3159","Smim24","yellowgreen"
"3160","Ocel1","black"
"3161","Vsig10l","orange"
"3162","Galnt3","black"
"3163","E230029C05Rik","red"
"3164","Hsd11b1","black"
"3165","Serpina3n","black"
"3166","Abracl","black"
"3167","Exog","black"
"3168","Epm2a","ivory"
"3169","Birc5","black"
"3170","Cd52","black"
"3171","Efhc1","floralwhite"
"3172","Magef1","darkviolet"
"3173","Rps15a","black"
"3174","Ska1","darkturquoise"
"3175","Asrgl1","black"
"3176","Tomm7","skyblue"
"3177","Acot11","darkorange"
"3178","Mcoln2","grey"
"3179","Rdh11","yellowgreen"
"3180","Igf2bp2","lightsteelblue1"
"3181","Scara5","darkred"
"3182","H2.Q9","lightpink4"
"3183","Rpl13","black"
"3184","Neto2","black"
"3185","Sec14l2","firebrick4"
"3186","Sh3tc2","mediumorchid"
"3187","Carns1","palevioletred2"
"3188","Pilrb2","lightsteelblue1"
"3189","D3Ertd751e","coral2"
"3190","Bst2","black"
"3191","Rab39","coral1"
"3192","Miip","darkturquoise"
"3193","Bbc3","black"
"3194","Med11","black"
"3195","Gpatch3","skyblue2"
"3196","Rps4x","black"
"3197","X6530402F18Rik","grey"
"3198","H2.Q5","orange"
"3199","Slirp","black"
"3200","Hist1h3c","black"
"3201","Rpl27","black"
"3202","Ndufa2","black"
"3203","Pole3","black"
"3204","Mdm1","black"
"3205","Zfp787","black"
"3206","Igip","grey"
"3207","Echdc2","black"
"3208","Etv4","orangered4"
"3209","Zfp248","greenyellow"
"3210","Gpr68","skyblue3"
"3211","Fau","black"
"3212","Elp6","lightcyan1"
"3213","Ska2","black"
"3214","Adprm","black"
"3215","Tmem255a","bisque4"
"3216","Adck1","darkturquoise"
"3217","Rpl37","black"
"3218","Pnkp","black"
"3219","Rwdd2b","black"
"3220","Abt1","black"
"3221","Bach2os","thistle2"
"3222","Map3k9","coral1"
"3223","Pcdhb21","lightpink4"
"3224","Ano1","black"
"3225","Mrpl12","black"
"3226","Alas2","black"
"3227","Pcdhga7","skyblue3"
"3228","Zc3h12b","darkred"
"3229","Ppm1e","grey"
"3230","Zfp784","black"
"3231","Apol10b","mediumorchid"
"3232","Timp1","black"
"3233","Lrrc4","red"
"3234","Gbp6","salmon"
"3235","Pold1","black"
"3236","Fdxacb1","black"
"3237","Efna1","darkturquoise"
"3238","Ppp1r35","black"
"3239","Slamf6","salmon"
"3240","Serpinb9b","black"
"3241","Zfp367","black"
"3242","Mccc2","black"
"3243","Spag7","red"
"3244","Snurf","bisque4"
"3245","Ly75","darkturquoise"
"3246","Aasdh","darkviolet"
"3247","Xylb","plum3"
"3248","Pdp2","darkgrey"
"3249","Anks6","brown4"
"3250","Cpxm2","darkmagenta"
"3251","Ndufaf1","darkturquoise"
"3252","Col4a5","darkred"
"3253","H2afy2","skyblue3"
"3254","Rab27a","sienna3"
"3255","Fam26f","black"
"3256","Thap7","black"
"3257","Ier2","black"
"3258","S100a13","black"
"3259","Gimap5","lavenderblush2"
"3260","Lrrc51","darkmagenta"
"3261","Dach1","greenyellow"
"3262","Plac8","red"
"3263","Mcat","black"
"3264","Adamts8","darkred"
"3265","X3110039I08Rik","darkorange"
"3266","Fchsd1","black"
"3267","Fan1","salmon4"
"3268","Rpl19","black"
"3269","Enpp3","blue2"
"3270","Wnk3","bisque4"
"3271","Dzip1l","midnightblue"
"3272","Mmaa","black"
"3273","P2ry14","thistle1"
"3274","Mppe1","black"
"3275","Snrpe","black"
"3276","Psmc3ip","lightpink4"
"3277","Shank1","midnightblue"
"3278","Tmem144","lightsteelblue1"
"3279","Ubb","black"
"3280","X1110038F14Rik","black"
"3281","Mydgf","black"
"3282","Tuba4a","black"
"3283","Fam98c","black"
"3284","Cebpd","black"
"3285","X1810009A15Rik","black"
"3286","Susd3","firebrick4"
"3287","Otud3","salmon4"
"3288","Polr3h","black"
"3289","Qtrt1","black"
"3290","X4930579G24Rik","blue2"
"3291","Mrpl52","black"
"3292","Rexo5","red"
"3293","Mrpl2","black"
"3294","Mettl27","darkgrey"
"3295","Cep112","orangered3"
"3296","X2610044O15Rik8","black"
"3297","Uba52","black"
"3298","Zfp583","ivory"
"3299","Spice1","midnightblue"
"3300","Sult1a1","greenyellow"
"3301","Rpsa","black"
"3302","Dhrs9","maroon"
"3303","Pcdhga3","brown4"
"3304","H2.DMb2","black"
"3305","Mcts2","blue2"
"3306","Pycr1","black"
"3307","Traf5","black"
"3308","Bnip1","black"
"3309","Ogfod2","black"
"3310","Mettl26","black"
"3311","Yy2","black"
"3312","Mrpl22","thistle"
"3313","BC031361","black"
"3314","Crocc","black"
"3315","Gprin3","skyblue3"
"3316","Grwd1","black"
"3317","Kcnip3","greenyellow"
"3318","Mtcl1","sienna3"
"3319","Itfg2","skyblue3"
"3320","Dtd2","black"
"3321","Dennd1c","floralwhite"
"3322","Gpr84","thistle2"
"3323","Mctp1","sienna3"
"3324","Gmfg","red"
"3325","Acot8","black"
"3326","Osgin1","darkturquoise"
"3327","Dusp2","darkturquoise"
"3328","Sdk2","black"
"3329","Pgp","black"
"3330","Dvl1","darkturquoise"
"3331","Degs2","saddlebrown"
"3332","Itga8","salmon"
"3333","Sec22a","black"
"3334","Bmp4","greenyellow"
"3335","Fbln7","black"
"3336","Wdpcp","lightsteelblue1"
"3337","Rnls","lightgreen"
"3338","Podnl1","salmon4"
"3339","Hoxc5","darkred"
"3340","C920009B18Rik","red"
"3341","Hpgd","indianred4"
"3342","Carmn","lightgreen"
"3343","Rps18","black"
"3344","Fam78a","plum2"
"3345","Ndufa4l2","black"
"3346","Znhit3","black"
"3347","Efcab7","navajowhite1"
"3348","Gm5088","coral1"
"3349","Zfp128","black"
"3350","Harbi1","darkviolet"
"3351","Egln3","saddlebrown"
"3352","Cdc45","coral1"
"3353","Tssc4","black"
"3354","P3h2","mediumpurple3"
"3355","Melk","black"
"3356","Fhl5","black"
"3357","Nop10","black"
"3358","Cyba","black"
"3359","Uqcrh","black"
"3360","Cutc","grey"
"3361","Tspan4","black"
"3362","Gm4841","salmon"
"3363","Pcdhb22","darkorange"
"3364","E330033B04Rik","skyblue3"
"3365","Gstk1","grey"
"3366","Rdm1","black"
"3367","Wtip","black"
"3368","Oas3","salmon"
"3369","Car9","black"
"3370","Exo1","lightsteelblue1"
"3371","C1qtnf2","salmon4"
"3372","Epb41l5","darkorange2"
"3373","Sh3rf3","darkred"
"3374","Msl3l2","orangered4"
"3375","Oas1b","black"
"3376","Gm12191","black"
"3377","C030006K11Rik","darkorange"
"3378","Mterf4","darkviolet"
"3379","Usp49","red"
"3380","Thrb","yellowgreen"
"3381","Snx22","grey"
"3382","Fam117a","plum2"
"3383","Sdhaf4","darkturquoise"
"3384","Gp1bb","black"
"3385","Ndufb4","black"
"3386","Ccbe1","darkred"
"3387","Kif1a","midnightblue"
"3388","Mrpl34","black"
"3389","Fkbp11","red"
"3390","Wdr83","skyblue"
"3391","X2610524H06Rik","honeydew1"
"3392","Tarbp1","lightpink4"
"3393","Tgfa","darkorange"
"3394","Adm","red"
"3395","Ccr2","maroon"
"3396","Slc28a2","black"
"3397","Cox6a1","black"
"3398","Wdr62","darkslateblue"
"3399","Mt1","black"
"3400","Cep295nl","darkred"
"3401","Cox5a","black"
"3402","Ppp1r9a","lightpink4"
"3403","Spout1","black"
"3404","Cbr3","black"
"3405","Tnfsf8","lightsteelblue1"
"3406","Klhl36","black"
"3407","Tmem208","darkturquoise"
"3408","Avpr1a","floralwhite"
"3409","Suox","lightsteelblue"
"3410","Gas7","black"
"3411","Sap25","darkturquoise"
"3412","Hist1h2bh","black"
"3413","Gimap9","black"
"3414","Gm14295","black"
"3415","Des","black"
"3416","Klf2","black"
"3417","Pcdhgb7","black"
"3418","Zfp420","yellow4"
"3419","Chn1","brown4"
"3420","H2.Eb1","black"
"3421","Sap30l","black"
"3422","Gm3604","darkorange2"
"3423","Ralgps1","red"
"3424","Dhodh","black"
"3425","Ndufa5","black"
"3426","Ttk","saddlebrown"
"3427","Tmem258","firebrick4"
"3428","Selenoh","black"
"3429","Pafah2","lightsteelblue"
"3430","Car12","darkgrey"
"3431","Lamtor4","black"
"3432","Rbm4b","plum2"
"3433","Nadsyn1","plum2"
"3434","Tdrp","magenta"
"3435","Ret","midnightblue"
"3436","Rmrp","black"
"3437","B3galt6","black"
"3438","Pfdn4","black"
"3439","Hoxa10","black"
"3440","Atg10","skyblue3"
"3441","Ltbp1","red"
"3442","Pcdhb3","lavenderblush2"
"3443","Cmc4","lightcyan1"
"3444","Mettl5","thistle3"
"3445","Cdkl3","brown4"
"3446","Ccdc61","black"
"3447","Tada2a","yellowgreen"
"3448","Cdc20","darkturquoise"
"3449","Ntn4","darkorange"
"3450","Sdk1","orangered4"
"3451","Il34","black"
"3452","Scn7a","darkorange2"
"3453","Rsph3b","thistle1"
"3454","X2810002D19Rik","grey"
"3455","Trpc1","darkorange"
"3456","Zfp174","sienna3"
"3457","Zdhhc12","black"
"3458","Slc37a4","black"
"3459","Yrdc","navajowhite1"
"3460","Epb41l4a","grey"
"3461","Porcn","darkorange"
"3462","Ak5","sienna3"
"3463","Chp2","black"
"3464","Adamts17","navajowhite2"
"3465","Mus81","black"
"3466","Armc9","black"
"3467","Tsen54","black"
"3468","Zfp820","darkolivegreen4"
"3469","Slc25a35","sienna3"
"3470","BC064078","maroon"
"3471","Ankrd23","darkseagreen4"
"3472","P2ry13","lightsteelblue1"
"3473","Snrpg","black"
"3474","Rab10os","yellowgreen"
"3475","Rpl27a","black"
"3476","Pex16","black"
"3477","Hoxd9","palevioletred2"
"3478","Rplp2.ps1","black"
"3479","Gm20199","red"
"3480","Zfp202","black"
"3481","Fgf1","plum"
"3482","Gpr155","red"
"3483","Hint1","black"
"3484","Thnsl1","yellowgreen"
"3485","Npr3","sienna3"
"3486","Mthfs","magenta"
"3487","D10Jhu81e","darkturquoise"
"3488","Fbxw4","black"
"3489","H2.Aa","orange"
"3490","Pnpo","black"
"3491","Mettl13","palevioletred2"
"3492","Pla2g12a","black"
"3493","Inhba","black"
"3494","Zfp219","darkturquoise"
"3495","Zbtb37","red"
"3496","Xrcc5","black"
"3497","Jmjd6","black"
"3498","H2.T9","lightsteelblue1"
"3499","Gtse1","black"
"3500","Rpusd1","black"
"3501","Alox5","black"
"3502","Foxs1","black"
"3503","Dtx3","mediumpurple3"
"3504","Tacr1","black"
"3505","Tmem136","darkorange"
"3506","Tpk1","lightpink4"
"3507","Zfp775","skyblue3"
"3508","D930048N14Rik","black"
"3509","Ndufb10","black"
"3510","Ifit1bl2","black"
"3511","Rpl23","black"
"3512","Nsun6","black"
"3513","Gm12657","salmon4"
"3514","Abca9","black"
"3515","Ppif","sienna3"
"3516","X9330151L19Rik","black"
"3517","Pithd1","red"
"3518","B4galt2","black"
"3519","Dnajc15","black"
"3520","Gng11","black"
"3521","Rita1","black"
"3522","Bax","black"
"3523","Med12l","grey"
"3524","Rce1","black"
"3525","Gcdh","black"
"3526","Zkscan14","darkslateblue"
"3527","Rin1","mediumorchid"
"3528","Arhgef26","black"
"3529","Miga2","black"
"3530","Taldo1","black"
"3531","Mvd","black"
"3532","Paxx","black"
"3533","Cbwd1","black"
"3534","Ctnnal1","greenyellow"
"3535","Smco4","black"
"3536","Cog7","black"
"3537","Scrn1","palevioletred3"
"3538","Cd55","darkgrey"
"3539","Ciita","mediumpurple2"
"3540","Arsj","ivory"
"3541","Gmnn","skyblue2"
"3542","Gpx1","black"
"3543","Nabp1","salmon"
"3544","Lipt2","black"
"3545","Dus2","firebrick4"
"3546","Iqcb1","black"
"3547","Nudt1","skyblue"
"3548","Ptprn","salmon4"
"3549","Tgm4","orangered4"
"3550","Dfna5","orangered3"
"3551","Gm14305","thistle1"
"3552","Apbb3","lightgreen"
"3553","Rtp3","darkturquoise"
"3554","Pstpip1","black"
"3555","Dennd2c","navajowhite1"
"3556","Rhobtb1","lightpink4"
"3557","Cib1","black"
"3558","BC048403","black"
"3559","Naip6","black"
"3560","Dleu2","darkviolet"
"3561","Lamc2","magenta4"
"3562","Scarf2","black"
"3563","Tmem26","salmon4"
"3564","Kctd21","greenyellow"
"3565","Ssr4","black"
"3566","Zfp677","grey"
"3567","Aldh5a1","red"
"3568","Commd1","black"
"3569","Ndufa7","black"
"3570","Scly","red"
"3571","Ccdc126","darkviolet"
"3572","Clasrp","black"
"3573","Txnrd3","lightsteelblue"
"3574","Cand2","skyblue2"
"3575","Efr3b","saddlebrown"
"3576","Zbed5","ivory"
"3577","Ptrh1","black"
"3578","Shb","black"
"3579","Tefm","black"
"3580","Asf1b","black"
"3581","Rpl22l1","black"
"3582","Dhps","black"
"3583","Naa10","black"
"3584","Ccl8","red"
"3585","Tmem120b","magenta"
"3586","Sgo1","ivory"
"3587","Efna5","red"
"3588","Ramp2","black"
"3589","Hist2h4","salmon4"
"3590","Irak1bp1","black"
"3591","B430306N03Rik","salmon"
"3592","Spn","darkslateblue"
"3593","Mtfmt","saddlebrown"
"3594","Naf1","brown2"
"3595","Pycard","black"
"3596","X9330133O14Rik","orangered4"
"3597","Pcdhgb8","darkturquoise"
"3598","Kif14","orangered4"
"3599","Per2","thistle"
"3600","Wdr90","skyblue2"
"3601","Bambi","thistle2"
"3602","St6galnac2","darkgrey"
"3603","Apcdd1","orangered4"
"3604","Kcnma1","darkolivegreen4"
"3605","Cox7a2","black"
"3606","Radil","sienna3"
"3607","Cgref1","black"
"3608","Zc3h12a","salmon4"
"3609","Tlr5","darkred"
"3610","Tmem203","darkturquoise"
"3611","Adora2b","mediumorchid"
"3612","Sacs","darkturquoise"
"3613","Stmn2","navajowhite1"
"3614","Igfbp5","black"
"3615","Mrpl41","black"
"3616","X1810043G02Rik","black"
"3617","Hoxb7","darkturquoise"
"3618","Slc7a5","black"
"3619","Fam160a1","sienna3"
"3620","Ndufaf5","red"
"3621","Mrm2","black"
"3622","Capn10","black"
"3623","Lpin3","lightgreen"
"3624","Pth1r","thistle2"
"3625","Gstm4","salmon4"
"3626","Slc27a1","black"
"3627","Aplf","brown4"
"3628","Rpl9","black"
"3629","Ddx28","black"
"3630","Itga10","darkred"
"3631","AW112010","orange"
"3632","Smim11","black"
"3633","Dclk2","orangered4"
"3634","Cd300lf","salmon"
"3635","Nsun5","mediumorchid"
"3636","Cenpq","saddlebrown"
"3637","Ak4","brown4"
"3638","Gt.ROSA.26Sor","black"
"3639","Apod","darkturquoise"
"3640","Cyp27a1","brown4"
"3641","Btnl9","darkturquoise"
"3642","Naaladl2","red"
"3643","Nemp2","coral1"
"3644","Mrps26","black"
"3645","Gpm6b","darkorange2"
"3646","Qtrt2","darkred"
"3647","Slx1b","black"
"3648","Mapk11","darkturquoise"
"3649","Sema5a","darkorange2"
"3650","Lacc1","black"
"3651","Sap18b","black"
"3652","Gm6377","black"
"3653","Syt15","darkgrey"
"3654","Rhno1","black"
"3655","Mboat2","black"
"3656","X9030025P20Rik","orangered3"
"3657","Susd1","lightsteelblue1"
"3658","X9230114K14Rik","black"
"3659","Snrpd1","black"
"3660","X3110056K07Rik","greenyellow"
"3661","Ech1","black"
"3662","Mvb12a","black"
"3663","Lime1","navajowhite1"
"3664","Gm1821","black"
"3665","X9030624G23Rik","navajowhite2"
"3666","Tlcd2","black"
"3667","Dok2","black"
"3668","Mfsd3","darkturquoise"
"3669","Rnaseh2c","black"
"3670","Tdg","midnightblue"
"3671","Thap6","palevioletred3"
"3672","Smyd4","black"
"3673","Ears2","palevioletred2"
"3674","Slc22a18","orange"
"3675","Tldc1","darkturquoise"
"3676","Wdr4","black"
"3677","Siva1","black"
"3678","Spata2l","palevioletred2"
"3679","Msh5","black"
"3680","Pfkm","ivory"
"3681","Tnfsf10","black"
"3682","Kat5","black"
"3683","X1700008J07Rik","black"
"3684","Mthfsd","darkturquoise"
"3685","Nutf2","sienna3"
"3686","Pih1d1","black"
"3687","Tmem42","black"
"3688","Masp1","darkred"
"3689","Impa2","skyblue2"
"3690","Arvcf","black"
"3691","Ccdc15","black"
"3692","Tmem231","black"
"3693","Satb1","greenyellow"
"3694","Magoh","red"
"3695","Fmo5","orange"
"3696","Sirpb1a","salmon"
"3697","Mettl22","orangered4"
"3698","Lsm7","black"
"3699","Abtb2","ivory"
"3700","Polr2d","red"
"3701","Zfp382","black"
"3702","Dok4","black"
"3703","Exosc5","black"
"3704","Pttg1","black"
"3705","Cdkn2b","thistle"
"3706","Ccnf","black"
"3707","Ppp1r14b","black"
"3708","Commd9","black"
"3709","Nme3","thistle"
"3710","Osbp2","coral2"
"3711","Il18bp","orange"
"3712","Pcdhga1","lightcyan1"
"3713","Mpnd","black"
"3714","Zfp458","red"
"3715","Zfp287","bisque4"
"3716","Alkbh4","black"
"3717","Mxd1","black"
"3718","Polm","yellow4"
"3719","Proser3","sienna3"
"3720","Nuf2","saddlebrown"
"3721","Adam8","indianred4"
"3722","Klra2","salmon"
"3723","Sumf2","black"
"3724","Shisa4","black"
"3725","Il6","grey"
"3726","Zbtb46","darkturquoise"
"3727","Slc16a13","darkslateblue"
"3728","Moxd1","floralwhite"
"3729","Bcl7a","grey"
"3730","Arl2","black"
"3731","Psmb10","black"
"3732","Scimp","darkturquoise"
"3733","Zfp974","blue2"
"3734","X1110051M20Rik","darkturquoise"
"3735","Rogdi","black"
"3736","Clec11a","salmon2"
"3737","Fdx1l","darkturquoise"
"3738","Gbp5","salmon"
"3739","Arhgef19","darkred"
"3740","Tbx3","darkorange"
"3741","Rpl22","black"
"3742","Rsad1","darkorange"
