"V1" "V2"
"4137" "PROSER2.AS1" "grey"
"4138" "CUBN" "magenta"
"4139" "PTPRG" "grey"
"4140" "DTX1" "royalblue"
"4141" "LOC101927066" "midnightblue"
"4142" "ZNF660" "skyblue3"
"4143" "PLIN4" "grey"
"4144" "PGGHG" "brown"
"4145" "SYTL1" "brown"
"4146" "ECM2" "red"
"4147" "PPIEL" "red"
"4148" "SERPINE3" "grey"
"4149" "PCDHB17P" "grey"
"4150" "SORBS2" "grey"
"4151" "PHLDA1" "orangered4"
"4152" "L1TD1" "grey"
"4153" "LOC101927932" "brown"
"4154" "SCN3B" "maroon"
"4155" "PRSS23" "grey"
"4156" "LINC02363" "red"
"4157" "HVCN1" "plum"
"4158" "CCDC141" "darkred"
"4159" "PYCARD" "brown"
"4160" "LYPD5" "grey"
"4161" "ELOA2" "grey"
"4162" "LOC101928855" "midnightblue"
"4163" "TBC1D7.LOC100130357" "grey"
"4164" "CCDC13" "grey"
"4165" "MAP7D2" "darkorange"
"4166" "SFTPB" "white"
"4167" "LINC00884" "grey"
"4168" "LINC02102" "grey"
"4169" "LINC00323" "grey"
"4170" "PLXNA4" "grey"
"4171" "LINC02175" "grey"
"4172" "HOXC.AS2" "grey"
"4173" "MCRIP2" "brown"
"4174" "SETBP1" "lightcyan"
"4175" "MAPK15" "grey"
"4176" "PLXNA2" "steelblue"
"4177" "CTAGE15" "grey"
"4178" "NOD2" "grey"
"4179" "RTN4RL2" "grey"
"4180" "NHLH1" "brown"
"4181" "SLC27A5" "brown"
"4182" "BCL6B" "violet"
"4183" "ASPHD1" "grey"
"4184" "AHRR" "grey"
"4185" "TMEM121" "skyblue2"
"4186" "AZGP1P1" "grey"
"4187" "RORA.AS1" "midnightblue"
"4188" "FBXL22" "cyan"
"4189" "LOC91450" "grey"
"4190" "NDUFA11" "brown"
"4191" "KCNK7" "brown"
"4192" "HOXC8" "grey"
"4193" "LINC00907" "grey"
"4194" "AOC3" "grey"
"4195" "ENKUR" "brown"
"4196" "RNF224" "black"
"4197" "GPRC5A" "lightsteelblue1"
"4198" "FANK1" "yellow4"
"4199" "CEP112" "grey"
"4200" "PLAUR" "grey"
"4201" "COL6A1" "lightpink4"
"4202" "LOC101928098" "darkred"
"4203" "PCDHGB1" "grey"
"4204" "LDLRAD2" "grey"
"4205" "THRB.AS1" "yellow4"
"4206" "ZBTB20.AS1" "pink"
"4207" "MBNL1.AS1" "violet"
"4208" "MEX3B" "coral1"
"4209" "LINC00886" "brown"
"4210" "ASIC3" "grey"
"4211" "BTBD19" "grey"
"4212" "PLCD1" "brown"
"4213" "ST3GAL6.AS1" "grey"
"4214" "LINC01852" "green"
"4215" "FAM95C" "mediumorchid"
"4216" "GOLGA8IP" "thistle1"
"4217" "ETHE1" "brown"
"4218" "CCNJL" "grey"
"4219" "LOC101928718" "darkgreen"
"4220" "MDK" "grey"
"4221" "LOC101929657" "grey"
"4222" "LOC643387" "grey"
"4223" "CPQ" "grey"
"4224" "LOC101929595" "midnightblue"
"4225" "AIFM3" "grey"
"4226" "FAM218A" "brown4"
"4227" "ABAT" "saddlebrown"
"4228" "FKBP9P1" "grey"
"4229" "BEX2" "darkolivegreen"
"4230" "TMEM40" "brown"
"4231" "SSBP4" "brown"
"4232" "CATSPER2" "grey"
"4233" "SCARF1" "skyblue3"
"4234" "ALG1L" "black"
"4235" "GLIPR1" "grey"
"4236" "CLYBL.AS2" "red"
"4237" "OXCT2" "salmon"
"4238" "ACSM1" "grey"
"4239" "ANKRD20A8P" "darkslateblue"
"4240" "SERPINF1" "grey"
"4241" "PLA2G10" "darkgrey"
"4242" "TLE6" "brown"
"4243" "ATP2A1.AS1" "brown"
"4244" "LOC101927919" "lightcyan1"
"4245" "CCNI2" "salmon4"
"4246" "LOC105373383" "brown"
"4247" "SEC14L5" "paleturquoise"
"4248" "TSPYL6" "midnightblue"
"4249" "GRPR" "yellow4"
"4250" "FLVCR1.AS1" "grey"
"4251" "LMTK3" "brown"
"4252" "SH2D1B" "tan"
"4253" "IRF5" "grey"
"4254" "EYA4" "brown"
"4255" "LRRIQ3" "grey"
"4256" "APOL6" "grey"
"4257" "CAMK2A" "grey"
"4258" "LOC101927354" "grey"
"4259" "EMILIN1" "purple"
"4260" "APRT" "brown"
"4261" "FAM186A" "darkgrey"
"4262" "CA1" "grey"
"4263" "CCDC144B" "brown"
"4264" "LOC105376671" "grey"
"4265" "ST3GAL2" "saddlebrown"
"4266" "ZNF662" "grey"
"4267" "CNGA1" "honeydew1"
"4268" "INHBC" "grey"
"4269" "CNRIP1" "brown"
"4270" "CHD5" "grey"
"4271" "NXPE4" "grey"
"4272" "IGDCC4" "grey60"
"4273" "SPART.AS1" "plum"
"4274" "LOC100652999" "grey"
"4275" "SPEF1" "floralwhite"
"4276" "LOC93463" "brown"
"4277" "LOC101926889" "grey"
"4278" "LOC100507156" "grey"
"4279" "DISP2" "grey"
"4280" "DPY19L2" "bisque4"
"4281" "DIRC3" "grey"
"4282" "SLCO4C1" "saddlebrown"
"4283" "LINC02289" "grey"
"4284" "ACTG1P17" "midnightblue"
"4285" "LOC105371328" "lightpink4"
"4286" "TDRP" "grey"
"4287" "C21orf62" "red"
"4288" "TUB" "ivory"
"4289" "LOC105369192" "grey"
"4290" "PRODH" "brown"
"4291" "CRYM.AS1" "brown"
"4292" "TMEM191C" "brown"
"4293" "CD6" "grey"
"4294" "OPN1SW" "darkred"
"4295" "RPGRIP1" "grey"
"4296" "BARX2" "lightgreen"
"4297" "FREM2" "yellowgreen"
"4298" "LOC100506125" "grey"
"4299" "HID1" "grey"
"4300" "LRRC34" "grey"
"4301" "CALML3.AS1" "grey"
"4302" "NDST3" "grey"
"4303" "ATOH8" "grey"
"4304" "CDIPT.AS1" "grey"
"4305" "LINC00052" "darkslateblue"
"4306" "LOC105369509" "darkred"
"4307" "LOC105372633" "midnightblue"
"4308" "LTK" "grey"
"4309" "MSMB" "brown"
"4310" "NTF3" "green"
"4311" "OTOF" "grey"
"4312" "SLC10A4" "thistle2"
"4313" "SCN11A" "grey"
"4314" "ZKSCAN7" "brown"
"4315" "CDRT4" "grey"
"4316" "PALM2.AKAP2" "darkturquoise"
"4317" "OSMR" "saddlebrown"
"4318" "RASL11A" "grey"
"4319" "AKR1C1" "grey"
"4320" "FAM35BP" "grey"
"4321" "LOC653080" "maroon"
"4322" "ERICH6.AS1" "grey"
"4323" "GAD1" "grey"
"4324" "LOC105378853" "midnightblue"
"4325" "SCRT1" "grey"
"4326" "CNTNAP3P2" "sienna3"
"4327" "TAS2R5" "skyblue1"
"4328" "FSTL3" "brown"
"4329" "GSPT2" "brown4"
"4330" "ADGRA2" "grey"
"4331" "CDC37L1.AS1" "brown"
"4332" "SIX2" "grey"
"4333" "ANKRD20A1" "darkslateblue"
"4334" "RNF217.AS1" "grey"
"4335" "LRRC63" "steelblue"
"4336" "KIAA1614" "lightcyan1"
"4337" "MIR3936HG" "grey"
"4338" "PKD1L2" "grey"
"4339" "SLC2A1.AS1" "cyan"
"4340" "SMIM17" "grey"
"4341" "MATN2" "grey"
"4342" "LGI4" "darkgreen"
"4343" "RNF138P1" "plum1"
"4344" "TRIM69" "grey"
"4345" "P2RY2" "pink"
"4346" "SETDB2.PHF11" "grey"
"4347" "GPRASP2" "grey"
"4348" "LOC102723885" "midnightblue"
"4349" "RNF112" "grey"
"4350" "LOC100499484" "purple"
"4351" "LOC102723566" "grey"
"4352" "ZNF524" "brown"
"4353" "ELOVL4" "darkseagreen4"
"4354" "AGBL3" "brown"
"4355" "BEX4" "grey"
"4356" "GPR34" "brown"
"4357" "LOC101929524" "grey"
"4358" "TNK2.AS1" "mediumpurple3"
"4359" "CASP4" "brown"
"4360" "FAS" "grey"
"4361" "MGAM" "grey"
"4362" "PPP1R14C" "grey"
"4363" "C2orf71" "magenta"
"4364" "COL6A4P1" "grey"
"4365" "DGCR9" "grey"
"4366" "LINC00486" "grey"
"4367" "LINC01603" "grey"
"4368" "NPTX2" "grey"
"4369" "RGS8" "darkred"
"4370" "TMEM145" "grey"
"4371" "CDKN2A.AS1" "grey"
"4372" "MCOLN2" "brown"
"4373" "MBL1P" "grey"
"4374" "LOC101593348" "grey"
"4375" "NLRP9" "grey"
"4376" "RECK" "saddlebrown"
"4377" "PEAR1" "grey"
"4378" "CSF1" "grey"
"4379" "GAL3ST1" "grey"
"4380" "CCDC69" "midnightblue"
"4381" "KCNK5" "black"
"4382" "CACNA2D2" "purple"
"4383" "KRT8" "brown"
"4384" "RAI1.AS1" "red"
"4385" "KLC3" "brown"
"4386" "LOC101927189" "pink"
"4387" "DPYSL3" "grey60"
"4388" "THSD4" "grey"
"4389" "RPS28" "brown"
"4390" "ZNF442" "grey"
"4391" "LOC100506124" "red"
"4392" "GTF3C2.AS1" "grey"
"4393" "MUC20" "grey"
"4394" "DNASE1L2" "brown"
"4395" "COL9A2" "grey"
"4396" "PCDHGA2" "yellow4"
"4397" "LOC101927668" "lightsteelblue1"
"4398" "PID1" "tan"
"4399" "KCNK12" "lightcyan"
"4400" "NEURL1" "grey"
"4401" "LOC100507002" "grey"
"4402" "TAF7L" "grey"
"4403" "CEBPA.AS1" "brown"
"4404" "LOC254896" "grey"
"4405" "DIRAS1" "darkturquoise"
"4406" "GUCY1B3" "grey"
"4407" "PRKAA2" "grey"
"4408" "COL1A1" "purple"
"4409" "LOC101929536" "grey"
"4410" "LOC105369391" "grey"
"4411" "GRAP2" "grey"
"4412" "PRDM6" "grey"
"4413" "TSPAN11" "grey"
"4414" "HCG26" "paleturquoise"
"4415" "WDR97" "grey"
"4416" "GSDMD" "brown"
"4417" "BTBD9.AS1" "brown"
"4418" "CPA4" "honeydew1"
"4419" "SPAG4" "pink"
"4420" "LINC01910" "grey"
"4421" "LOC101928295" "grey"
"4422" "MUSTN1" "grey"
"4423" "NOXO1" "brown"
"4424" "PLAT" "paleturquoise"
"4425" "ADGRD1" "grey"
"4426" "AMER2" "grey"
"4427" "EFCAB8" "lightsteelblue1"
"4428" "GALNT8" "salmon4"
"4429" "GRID2" "grey"
"4430" "IL33" "grey"
"4431" "KRT2" "darkgreen"
"4432" "KRTAP5.1" "maroon"
"4433" "LOC100130370" "grey"
"4434" "MSTN" "grey"
"4435" "MTVR2" "grey"
"4436" "NYAP1" "lavenderblush3"
"4437" "OPRD1" "grey"
"4438" "OR52W1" "purple"
"4439" "OR7D2" "grey"
"4440" "RBM46" "steelblue"
"4441" "RHOXF2" "grey"
"4442" "RHOXF2B" "grey"
"4443" "RSPH9" "brown"
"4444" "VSIG2" "grey"
"4445" "XXYLT1.AS2" "red"
"4446" "LOC101928404" "grey"
"4447" "CCDC106" "grey"
"4448" "SDSL" "pink"
"4449" "KIAA1324L" "green"
"4450" "HEY1" "grey"
"4451" "SH3GL1P2" "grey"
"4452" "DUSP5" "greenyellow"
"4453" "FAM201B" "plum"
"4454" "PLCD3" "grey"
"4455" "KCNG2" "grey"
"4456" "METTL24" "grey"
"4457" "CTHRC1" "grey"
"4458" "SVOPL" "grey"
"4459" "C3orf18" "grey"
"4460" "LOC101927516" "grey"
"4461" "RAB17" "brown"
"4462" "TP73" "lightsteelblue1"
"4463" "MST1L" "grey"
"4464" "ITGB2" "grey"
"4465" "TCN2" "grey"
"4466" "LDLRAD4.AS1" "darkolivegreen"
"4467" "PP14571" "darkgrey"
"4468" "MIR4458HG" "grey"
"4469" "DCDC1" "grey"
"4470" "KCNH1" "orangered4"
"4471" "LINC01460" "grey"
"4472" "SLC16A3" "brown"
"4473" "C12orf71" "grey"
"4474" "SSPO" "pink"
"4475" "PSMB8.AS1" "tan"
"4476" "LINC01348" "grey"
"4477" "TERT" "grey"
"4478" "RASSF2" "coral1"
"4479" "FNDC5" "grey"
"4480" "AADAC" "grey"
"4481" "CLMAT3" "orange"
"4482" "GYS2" "grey"
"4483" "LOC284930" "grey"
"4484" "MEOX2" "grey"
"4485" "SFRP5" "grey"
"4486" "STK32A.AS1" "lightcyan1"
"4487" "TMEM225B" "skyblue1"
"4488" "UPK3A" "floralwhite"
"4489" "VSX1" "grey"
"4490" "VLDLR.AS1" "grey"
"4491" "ANO1" "grey"
"4492" "ETV4" "grey"
"4493" "OSCAR" "grey"
"4494" "GDPD2" "grey"
"4495" "TULP1" "royalblue"
"4496" "ALX3" "grey"
"4497" "HOXC.AS1" "brown"
"4498" "NUDT22" "brown"
"4499" "PYCARD.AS1" "brown"
"4500" "MEGF6" "grey"
"4501" "LINC02433" "grey"
"4502" "CLDN2" "grey"
"4503" "BCAS4" "purple"
"4504" "PLA2R1" "lightcyan"
"4505" "PLIN1" "grey"
"4506" "FLJ12825" "grey"
"4507" "MCF2L.AS1" "lavenderblush3"
"4508" "LYL1" "grey"
"4509" "ANGPT4" "grey"
"4510" "COL26A1" "brown"
"4511" "CRYBA2" "grey"
"4512" "SASH3" "grey"
"4513" "SMIM6" "grey"
"4514" "TNFRSF10C" "grey"
"4515" "TRERF1" "grey"
"4516" "LOC101927043" "thistle1"
"4517" "CLIC5" "grey"
"4518" "ATP6V0D2" "grey"
"4519" "HAO1" "grey"
"4520" "IRS4" "antiquewhite4"
"4521" "LOC388780" "grey"
"4522" "PREX2" "grey"
"4523" "WDR64" "grey"
"4524" "SLC52A1" "grey"
"4525" "FGF14" "saddlebrown"
"4526" "LOC100129203" "magenta"
"4527" "LINC01778" "grey60"
"4528" "CCNO" "red"
"4529" "JAM2" "grey"
"4530" "NUDT8" "brown"
"4531" "TGFBR2" "pink"
"4532" "TRH" "grey"
"4533" "LPAR6" "grey"
"4534" "NAIP" "red"
"4535" "FAM131C" "grey"
"4536" "ALOXE3" "brown"
"4537" "PCDHGB4" "grey"
"4538" "CKB" "brown"
"4539" "TTYH2" "darkorange"
"4540" "PSTPIP1" "grey"
"4541" "CITED1" "grey"
"4542" "SH3KBP1" "honeydew1"
"4543" "ABCC6" "darkgrey"
"4544" "BSCL2" "brown"
"4545" "FZD7" "black"
"4546" "TTC9" "steelblue"
"4547" "LOC101927278" "grey"
"4548" "ABLIM3" "grey"
"4549" "ELF5" "grey"
"4550" "INHBA.AS1" "grey"
"4551" "HIST3H2A" "brown"
"4552" "RALGPS2" "grey"
"4553" "LEFTY1" "grey"
"4554" "SEMA6A.AS2" "grey"
"4555" "SLC22A13" "grey"
"4556" "LRRC66" "grey"
"4557" "PKD1L1" "grey"
"4558" "MB" "pink"
"4559" "MYOZ3" "grey"
"4560" "NDP" "grey"
"4561" "USH2A" "red"
"4562" "DDX43" "grey"
"4563" "CPB2" "grey"
"4564" "TMPRSS2" "brown"
"4565" "CATSPERG" "purple"
"4566" "RIPOR3" "skyblue2"
"4567" "ERAP2" "grey"
"4568" "CHST5" "grey"
"4569" "TBXA2R" "brown"
"4570" "LETM2" "grey"
"4571" "TBC1D3H" "lightcyan"
"4572" "PTPRC" "grey"
"4573" "ZNF542P" "grey"
"4574" "ANTXR2" "brown"
"4575" "LOC101927692" "grey"
"4576" "PCDHGA1" "yellow4"
"4577" "SOX6" "magenta"
"4578" "TRIM74" "salmon"
"4579" "ST6GAL2" "steelblue"
"4580" "MED14OS" "cyan"
"4581" "RUNDC3B" "red"
"4582" "SNORD3A" "grey"
"4583" "MIF" "brown"
"4584" "FZD9" "royalblue"
"4585" "VPREB3" "mediumpurple3"
"4586" "OXCT1.AS1" "grey"
"4587" "RASL10B" "royalblue"
"4588" "HAL" "grey"
"4589" "ZNF750" "darkred"
"4590" "MRPS12" "brown"
"4591" "VWC2L" "grey"
"4592" "BNIPL" "mediumpurple3"
"4593" "NETO2" "grey"
"4594" "COL12A1" "grey"
"4595" "ZNF467" "pink"
"4596" "PRDM11" "brown"
"4597" "ERVH48.1" "midnightblue"
"4598" "FRMPD1" "saddlebrown"
"4599" "LOC102724156" "tan"
"4600" "LOC101928238" "darkturquoise"
"4601" "FIGNL2" "bisque4"
"4602" "LINC00862" "grey"
"4603" "MLLT11" "saddlebrown"
"4604" "PSD" "grey"
"4605" "C2orf66" "saddlebrown"
"4606" "PCDHGB6" "grey"
"4607" "TSTD1" "brown"
"4608" "MLLT3" "grey"
"4609" "LOC110091777" "grey"
"4610" "EML5" "grey"
"4611" "MYH16" "grey"
"4612" "FAM156A" "brown"
"4613" "MCF2L2" "plum"
"4614" "MEF2B" "grey"
"4615" "ANKRD31" "grey"
"4616" "LOC401554" "grey"
"4617" "SYNC" "brown"
"4618" "IFI30" "magenta"
"4619" "OXER1" "green"
"4620" "LINC01006" "grey"
"4621" "CCDC144NL.AS1" "grey"
"4622" "GRHL3" "lightsteelblue1"
"4623" "LINC01208" "grey"
"4624" "DNM1P35" "grey60"
"4625" "CRIP2" "brown"
"4626" "MAGI1.AS1" "red"
"4627" "LOC100128979" "steelblue"
"4628" "LRRTM3" "grey"
"4629" "TGFB2" "coral1"
"4630" "FABP5" "grey"
"4631" "C5orf49" "brown"
"4632" "NOTCH3" "grey"
"4633" "IPCEF1" "grey"
"4634" "PTGES3L.AARSD1" "grey"
"4635" "MCAM" "grey60"
"4636" "IER5L" "brown"
"4637" "DMD" "greenyellow"
"4638" "SLC16A11" "brown"
"4639" "TMEM236" "white"
"4640" "DNAH11" "darkolivegreen"
"4641" "FZD2" "darkgreen"
"4642" "PDC" "red"
"4643" "RTN2" "brown"
"4644" "C11orf42" "grey"
"4645" "GFPT2" "saddlebrown"
"4646" "BGLAP" "grey"
"4647" "LINC01023" "brown"
"4648" "CDH4" "grey"
"4649" "LOC100288846" "grey"
"4650" "MBP" "grey"
"4651" "TYMSOS" "brown"
"4652" "HDAC9" "sienna3"
"4653" "RPL35" "brown"
"4654" "BOLA3.AS1" "saddlebrown"
"4655" "DOCK11" "grey"
"4656" "SHANK2.AS1" "red"
"4657" "GPR68" "grey"
"4658" "BLOC1S1.RDH5" "grey"
"4659" "C1QTNF9B" "grey"
"4660" "ALS2CR12" "red"
"4661" "RGS6" "coral1"
"4662" "SLC26A4" "grey"
"4663" "TFEB" "cyan"
"4664" "RBPMS" "grey"
"4665" "WFIKKN1" "brown"
"4666" "PCDHB15" "brown"
"4667" "THEMIS2" "coral2"
"4668" "JCAD" "grey"
"4669" "GGT7" "grey"
"4670" "RIPOR2" "grey"
"4671" "PRTFDC1" "grey"
"4672" "DUXAP8" "grey"
"4673" "IL12A" "grey"
"4674" "CARNS1" "grey"
"4675" "FMO6P" "lightgreen"
"4676" "CNMD" "grey"
"4677" "C9orf24" "thistle2"
"4678" "C2orf48" "grey"
"4679" "SHOX2" "thistle2"
"4680" "ASPRV1" "brown"
"4681" "TTC34" "brown"
"4682" "ADAMTS6" "grey"
"4683" "HHIP" "grey"
"4684" "C9orf170" "grey60"
"4685" "FOXH1" "thistle2"
"4686" "SLC16A6" "grey"
"4687" "MIP" "grey"
"4688" "RASD2" "grey60"
"4689" "LOC440934" "grey"
"4690" "ABHD12B" "grey"
"4691" "PDE6B" "bisque4"
"4692" "ZNF177" "orangered3"
"4693" "KEL" "grey"
"4694" "PIANP" "green"
"4695" "C2" "grey"
"4696" "MGMT" "brown"
"4697" "GGN" "grey"
"4698" "EIF4EBP1" "brown"
"4699" "SEZ6L2" "grey"
"4700" "PIP5KL1" "brown"
"4701" "PACSIN1" "grey"
"4702" "SESN3" "lightcyan"
"4703" "SRRM3" "grey"
"4704" "TET1" "lightcyan"
"4705" "GSTO2" "lightcyan"
"4706" "UBE2Q1.AS1" "grey"
"4707" "AMBP" "honeydew1"
"4708" "CATIP.AS2" "grey"
"4709" "GCM1" "lightcyan"
"4710" "LINC01914" "grey"
"4711" "LINGO3" "grey"
"4712" "MTNR1A" "darkseagreen4"
"4713" "PRB1" "grey"
"4714" "SFTPA2" "grey"
"4715" "SH3GL2" "grey"
"4716" "SKINT1L" "grey"
"4717" "SYT14" "grey"
"4718" "TNFSF8" "grey"
"4719" "ACRBP" "grey"
"4720" "PCDHB18P" "brown"
"4721" "RNF222" "grey"
"4722" "CTGF" "palevioletred3"
"4723" "MYBL1" "black"
"4724" "GPM6B" "greenyellow"
"4725" "CRYAB" "magenta"
"4726" "LOC100130548" "grey"
"4727" "CEMIP" "grey"
"4728" "MAN1A1" "grey"
"4729" "PRR29" "floralwhite"
"4730" "GOLT1A" "brown"
"4731" "ZNF521" "black"
"4732" "AGAP12P" "brown"
"4733" "TIGD5" "brown"
"4734" "HSH2D" "brown"
"4735" "CAMK2N2" "brown"
"4736" "SH3RF3" "pink"
"4737" "FAM174B" "grey"
"4738" "APBA1" "magenta"
"4739" "PSMB10" "brown"
"4740" "SPACA5" "red"
"4741" "A2M.AS1" "brown"
"4742" "PPT2.EGFL8" "grey"
"4743" "DSC1" "pink"
"4744" "IER3" "magenta"
"4745" "STXBP5.AS1" "grey"
"4746" "MAMSTR" "green"
"4747" "GP1BA" "midnightblue"
"4748" "PKP1" "grey"
"4749" "B2M" "tan"
"4750" "LOC105373064" "grey"
"4751" "LOC105375787" "midnightblue"
"4752" "RAB38" "grey"
"4753" "NOXA1" "brown"
"4754" "LOC110384692" "brown"
"4755" "LINC02381" "grey"
"4756" "CSNK1A1P1" "midnightblue"
"4757" "KRTAP5.10" "grey"
"4758" "RDH10.AS1" "green"
"4759" "SAMD9L" "tan"
"4760" "WHAMMP3" "maroon"
"4761" "TRIM34" "grey"
"4762" "PNPLA3" "grey60"
"4763" "TMEM173" "grey"
"4764" "CNTD2" "maroon"
"4765" "STPG3.AS1" "brown"
"4766" "RPA4" "pink"
"4767" "IRS1" "grey"
"4768" "ZNF608" "brown"
"4769" "PCED1B" "greenyellow"
"4770" "MMP21" "midnightblue"
"4771" "CD109" "sienna3"
"4772" "GRK3" "grey"
"4773" "LYPD1" "grey"
"4774" "MUC5B" "grey"
"4775" "IL20RB" "grey"
"4776" "MPIG6B" "brown"
"4777" "MTTP" "grey"
"4778" "GRIP2" "grey"
"4779" "GPR35" "grey"
"4780" "TMEM150C" "grey"
"4781" "PPEF1" "grey"
"4782" "PLXDC2" "grey"
"4783" "PAPSS2" "grey"
"4784" "TMC6" "brown"
"4785" "PAQR8" "saddlebrown"
"4786" "TMOD2" "brown"
"4787" "ASB15" "grey"
"4788" "DSPP" "grey"
"4789" "IGLON5" "darkorange2"
"4790" "LINC01559" "greenyellow"
"4791" "LINC02145" "grey"
"4792" "SEPT12" "grey"
"4793" "SIGLEC16" "darkseagreen4"
"4794" "LINC02532" "grey"
"4795" "STMN3" "green"
"4796" "ATP8A1" "grey"
"4797" "P2RX7" "grey60"
"4798" "RASA4CP" "grey"
"4799" "DIO1" "grey"
"4800" "LINC00854" "red"
"4801" "ALMS1P1" "grey"
"4802" "KLF9" "grey"
"4803" "GPX7" "darkturquoise"
"4804" "LINC02256" "brown"
"4805" "ARHGEF25" "saddlebrown"
"4806" "LINC00954" "grey"
"4807" "EDN1" "darkmagenta"
"4808" "EPB41L4A.AS2" "cyan"
"4809" "GRAMD2A" "grey"
"4810" "JPH4" "lavenderblush3"
"4811" "CYC1" "brown"
"4812" "MACROD1" "brown"
"4813" "C12orf75" "lightgreen"
"4814" "MATN1" "grey"
"4815" "CCDC74B" "grey"
"4816" "GNMT" "coral2"
"4817" "LOC100288911" "skyblue2"
"4818" "COL5A2" "steelblue"
"4819" "NEXN" "lightcyan1"
"4820" "LOXL1" "brown"
"4821" "AP2S1" "brown"
"4822" "H3F3A" "skyblue2"
"4823" "IL17RD" "magenta"
"4824" "NME3" "brown"
"4825" "NMNAT2" "grey"
"4826" "CDK6" "pink"
"4827" "ATP6V1C2" "grey"
"4828" "MLIP" "pink"
"4829" "EMP3" "salmon"
"4830" "EFCAB5" "brown"
"4831" "SMIM3" "grey"
"4832" "CTXN2" "grey"
"4833" "BIK" "brown"
"4834" "WLS" "grey"
"4835" "LOC100506497" "grey"
"4836" "CPSF4L" "saddlebrown"
"4837" "LINC02246" "grey"
"4838" "F2R" "lavenderblush3"
"4839" "KIF7" "darkturquoise"
"4840" "DDX11L9" "magenta"
"4841" "CDH26" "grey"
"4842" "CASP1" "brown"
"4843" "STAC3" "grey"
"4844" "KCNC3" "grey"
"4845" "LOC101928731" "brown"
"4846" "PCDHA8" "grey"
"4847" "KCNIP2.AS1" "grey"
"4848" "AKAP3" "brown"
"4849" "ECM1" "grey"
"4850" "LOC102724784" "red"
"4851" "FTCD" "grey"
"4852" "LINC01725" "grey"
"4853" "NME1.NME2" "brown"
"4854" "NEFH" "grey"
"4855" "FGF7" "violet"
"4856" "PDGFD" "grey"
"4857" "TMEM92.AS1" "honeydew1"
"4858" "LOX" "sienna3"
"4859" "LINC02012" "grey"
"4860" "SSPN" "darkred"
"4861" "GPR3" "grey"
"4862" "IL6R" "orange"
"4863" "LOC100133286" "grey"
"4864" "DAPP1" "plum"
"4865" "CCDC192" "grey"
"4866" "TMC1" "grey"
"4867" "BCRP3" "grey"
"4868" "ITPR1.AS1" "yellowgreen"
"4869" "FRY.AS1" "tan"
"4870" "HRH1" "magenta"
"4871" "CES4A" "grey"
"4872" "LINC00571" "brown"
"4873" "STARD4" "grey"
"4874" "WASIR2" "brown"
"4875" "SPATA12" "grey"
"4876" "TIAF1" "brown"
"4877" "CFP" "maroon"
"4878" "LOC100268168" "grey"
"4879" "OSGIN1" "brown"
"4880" "PTGDR2" "grey"
"4881" "FOXD4L6" "grey"
"4882" "NPL" "yellowgreen"
"4883" "LOC101929526" "red"
"4884" "RAD21.AS1" "grey"
"4885" "DPF1" "lavenderblush3"
"4886" "CNGA4" "grey"
"4887" "MESP2" "grey"
"4888" "S100A6" "brown"
"4889" "ASPN" "red"
"4890" "ADORA1" "black"
"4891" "FAM221A" "grey"
"4892" "EEF1DP3" "coral1"
"4893" "ADAM33" "white"
"4894" "OXTR" "grey"
"4895" "C3AR1" "green"
"4896" "INPP5J" "black"
"4897" "LINC00926" "tan"
"4898" "ZC3H12B" "brown"
"4899" "HERC5" "tan"
"4900" "LOC100506258" "lightcyan"
"4901" "CCDC154" "brown"
"4902" "VSIR" "grey"
"4903" "MROH6" "brown"
"4904" "ATP6V1B1" "royalblue"
"4905" "CABP7" "grey"
"4906" "MED12L" "skyblue3"
"4907" "LINC01607" "grey"
"4908" "RNA5.8SN4" "grey"
"4909" "RNA5.8SP9" "grey"
"4910" "ALDH1L2" "grey"
"4911" "NREP" "ivory"
"4912" "LINC00942" "grey"
"4913" "SLC37A2" "grey"
"4914" "MYB" "grey"
"4915" "SSBP3.AS1" "brown"
"4916" "C14orf159" "grey"
"4917" "GRID2IP" "skyblue2"
"4918" "LOC101929552" "white"
"4919" "KCTD19" "violet"
"4920" "CD163L1" "grey"
"4921" "LOC339874" "red"
"4922" "CAPG" "brown"
"4923" "GJA9.MYCBP" "red"
"4924" "LINC00680.GUSBP4" "grey"
"4925" "LIME1" "brown"
"4926" "NEAT1" "red"
"4927" "AOX1" "grey"
"4928" "SLC12A5" "grey"
"4929" "ZYG11A" "grey"
"4930" "LINC00960" "grey"
"4931" "FAM46C" "grey"
"4932" "VWA2" "grey"
"4933" "ADAMTS1" "brown"
"4934" "BEND7" "darkolivegreen"
"4935" "CSPG5" "grey"
"4936" "PPP1R12A.AS1" "lightgreen"
"4937" "SLA" "grey"
"4938" "PDGFA" "grey"
"4939" "ALDH3B2" "yellow4"
"4940" "MPP2" "brown"
"4941" "GJC2" "brown"
"4942" "CCDC180" "grey"
"4943" "LINC01270" "grey"
"4944" "MFSD4A" "grey"
"4945" "PHPT1" "brown"
"4946" "GTSE1.AS1" "grey"
"4947" "FBXO17" "brown4"
"4948" "LOC105369340" "brown"
"4949" "REC8" "tan"
"4950" "EFHC2" "thistle1"
"4951" "LINC02003" "black"
"4952" "PDZRN3.AS1" "grey"
"4953" "TYMP" "brown"
"4954" "CYP2J2" "grey"
"4955" "TSPAN15" "brown"
"4956" "SLC40A1" "darkgrey"
