"V1" "V2"
"3155" "Atg16l2" "brown"
"3156" "Cox17" "brown4"
"3157" "Nova1" "blue"
"3158" "AU041133" "blue"
"3159" "Smim24" "orangered4"
"3160" "Ocel1" "brown4"
"3161" "Vsig10l" "steelblue"
"3162" "Galnt3" "darkturquoise"
"3163" "E230029C05Rik" "blue"
"3164" "Hsd11b1" "white"
"3165" "Serpina3n" "brown4"
"3166" "Abracl" "brown4"
"3167" "Exog" "brown"
"3168" "Epm2a" "honeydew1"
"3169" "Birc5" "brown4"
"3170" "Cd52" "darkviolet"
"3171" "Efhc1" "royalblue"
"3172" "Magef1" "brown"
"3173" "Rps15a" "brown4"
"3174" "Ska1" "coral2"
"3175" "Asrgl1" "brown4"
"3176" "Tomm7" "brown4"
"3177" "Acot11" "honeydew1"
"3178" "Mcoln2" "brown4"
"3179" "Rdh11" "black"
"3180" "Igf2bp2" "violet"
"3181" "Scara5" "blue"
"3182" "H2.Q9" "brown4"
"3183" "Rpl13" "brown4"
"3184" "Neto2" "brown4"
"3185" "Sec14l2" "lightsteelblue1"
"3186" "Sh3tc2" "darkgrey"
"3187" "Carns1" "brown"
"3188" "Pilrb2" "ivory"
"3189" "D3Ertd751e" "darkolivegreen"
"3190" "Bst2" "darkviolet"
"3191" "Rab39" "ivory"
"3192" "Miip" "brown4"
"3193" "Bbc3" "plum3"
"3194" "Med11" "brown4"
"3195" "Gpatch3" "brown4"
"3196" "Rps4x" "brown4"
"3197" "X6530402F18Rik" "palevioletred2"
"3198" "H2.Q5" "steelblue"
"3199" "Slirp" "brown4"
"3200" "Hist1h3c" "brown4"
"3201" "Rpl27" "brown4"
"3202" "Ndufa2" "brown4"
"3203" "Pole3" "brown4"
"3204" "Mdm1" "greenyellow"
"3205" "Zfp787" "plum1"
"3206" "Igip" "lightyellow"
"3207" "Echdc2" "bisque4"
"3208" "Etv4" "antiquewhite4"
"3209" "Zfp248" "skyblue"
"3210" "Gpr68" "bisque4"
"3211" "Fau" "brown4"
"3212" "Elp6" "brown4"
"3213" "Ska2" "plum1"
"3214" "Adprm" "brown4"
"3215" "Tmem255a" "darkgrey"
"3216" "Adck1" "coral2"
"3217" "Rpl37" "brown4"
"3218" "Pnkp" "brown4"
"3219" "Rwdd2b" "black"
"3220" "Abt1" "white"
"3221" "Bach2os" "greenyellow"
"3222" "Map3k9" "lavenderblush3"
"3223" "Pcdhb21" "royalblue"
"3224" "Ano1" "darkviolet"
"3225" "Mrpl12" "brown4"
"3226" "Alas2" "blue"
"3227" "Pcdhga7" "lightyellow"
"3228" "Zc3h12b" "yellowgreen"
"3229" "Ppm1e" "brown4"
"3230" "Zfp784" "thistle"
"3231" "Apol10b" "brown4"
"3232" "Timp1" "brown4"
"3233" "Lrrc4" "blue"
"3234" "Gbp6" "greenyellow"
"3235" "Pold1" "brown4"
"3236" "Fdxacb1" "brown"
"3237" "Efna1" "darkgrey"
"3238" "Ppp1r35" "brown4"
"3239" "Slamf6" "greenyellow"
"3240" "Serpinb9b" "brown4"
"3241" "Zfp367" "plum1"
"3242" "Mccc2" "lightpink4"
"3243" "Spag7" "thistle3"
"3244" "Snurf" "brown4"
"3245" "Ly75" "coral2"
"3246" "Aasdh" "brown"
"3247" "Xylb" "antiquewhite4"
"3248" "Pdp2" "blue"
"3249" "Anks6" "lightcyan1"
"3250" "Cpxm2" "maroon"
"3251" "Ndufaf1" "coral2"
"3252" "Col4a5" "blue"
"3253" "H2afy2" "lightpink4"
"3254" "Rab27a" "white"
"3255" "Fam26f" "thistle3"
"3256" "Thap7" "brown4"
"3257" "Ier2" "brown4"
"3258" "S100a13" "brown4"
"3259" "Gimap5" "violet"
"3260" "Lrrc51" "blue"
"3261" "Dach1" "lightsteelblue"
"3262" "Plac8" "brown4"
"3263" "Mcat" "brown"
"3264" "Adamts8" "blue"
"3265" "X3110039I08Rik" "darkgreen"
"3266" "Fchsd1" "brown"
"3267" "Fan1" "thistle1"
"3268" "Rpl19" "brown4"
"3269" "Enpp3" "bisque4"
"3270" "Wnk3" "royalblue"
"3271" "Dzip1l" "brown"
"3272" "Mmaa" "brown4"
"3273" "P2ry14" "darkgreen"
"3274" "Mppe1" "lightcoral"
"3275" "Snrpe" "brown4"
"3276" "Psmc3ip" "palevioletred3"
"3277" "Shank1" "maroon"
"3278" "Tmem144" "violet"
"3279" "Ubb" "brown4"
"3280" "X1110038F14Rik" "brown4"
"3281" "Mydgf" "brown4"
"3282" "Tuba4a" "darkorange2"
"3283" "Fam98c" "brown4"
"3284" "Cebpd" "plum1"
"3285" "X1810009A15Rik" "brown4"
"3286" "Susd3" "brown4"
"3287" "Otud3" "brown"
"3288" "Polr3h" "skyblue2"
"3289" "Qtrt1" "brown4"
"3290" "X4930579G24Rik" "brown"
"3291" "Mrpl52" "brown4"
"3292" "Rexo5" "brown4"
"3293" "Mrpl2" "paleturquoise"
"3294" "Mettl27" "blue"
"3295" "Cep112" "blue"
"3296" "X2610044O15Rik8" "violet"
"3297" "Uba52" "brown4"
"3298" "Zfp583" "brown"
"3299" "Spice1" "brown4"
"3300" "Sult1a1" "skyblue"
"3301" "Rpsa" "brown4"
"3302" "Dhrs9" "brown4"
"3303" "Pcdhga3" "royalblue"
"3304" "H2.DMb2" "brown4"
"3305" "Mcts2" "blue"
"3306" "Pycr1" "brown4"
"3307" "Traf5" "white"
"3308" "Bnip1" "brown4"
"3309" "Ogfod2" "brown4"
"3310" "Mettl26" "paleturquoise"
"3311" "Yy2" "thistle3"
"3312" "Mrpl22" "brown4"
"3313" "BC031361" "black"
"3314" "Crocc" "brown"
"3315" "Gprin3" "lavenderblush3"
"3316" "Grwd1" "brown4"
"3317" "Kcnip3" "skyblue"
"3318" "Mtcl1" "plum"
"3319" "Itfg2" "blue"
"3320" "Dtd2" "steelblue"
"3321" "Dennd1c" "royalblue"
"3322" "Gpr84" "brown4"
"3323" "Mctp1" "plum"
"3324" "Gmfg" "steelblue"
"3325" "Acot8" "brown4"
"3326" "Osgin1" "brown4"
"3327" "Dusp2" "darkgreen"
"3328" "Sdk2" "brown4"
"3329" "Pgp" "darkturquoise"
"3330" "Dvl1" "coral2"
"3331" "Degs2" "orange"
"3332" "Itga8" "greenyellow"
"3333" "Sec22a" "plum1"
"3334" "Bmp4" "darkgrey"
"3335" "Fbln7" "brown4"
"3336" "Wdpcp" "violet"
"3337" "Rnls" "plum3"
"3338" "Podnl1" "brown4"
"3339" "Hoxc5" "blue"
"3340" "C920009B18Rik" "darkgreen"
"3341" "Hpgd" "greenyellow"
"3342" "Carmn" "brown4"
"3343" "Rps18" "brown4"
"3344" "Fam78a" "white"
"3345" "Ndufa4l2" "brown4"
"3346" "Znhit3" "brown4"
"3347" "Efcab7" "orangered4"
"3348" "Gm5088" "brown4"
"3349" "Zfp128" "brown4"
"3350" "Harbi1" "black"
"3351" "Egln3" "royalblue"
"3352" "Cdc45" "lightpink4"
"3353" "Tssc4" "brown4"
"3354" "P3h2" "thistle"
"3355" "Melk" "royalblue"
"3356" "Fhl5" "navajowhite2"
"3357" "Nop10" "brown4"
"3358" "Cyba" "brown4"
"3359" "Uqcrh" "brown4"
"3360" "Cutc" "royalblue"
"3361" "Tspan4" "brown4"
"3362" "Gm4841" "greenyellow"
"3363" "Pcdhb22" "lightcyan1"
"3364" "E330033B04Rik" "blue"
"3365" "Gstk1" "brown4"
"3366" "Rdm1" "darkorange2"
"3367" "Wtip" "brown4"
"3368" "Oas3" "greenyellow"
"3369" "Car9" "brown4"
"3370" "Exo1" "ivory"
"3371" "C1qtnf2" "brown4"
"3372" "Epb41l5" "blue"
"3373" "Sh3rf3" "blue"
"3374" "Msl3l2" "yellowgreen"
"3375" "Oas1b" "brown4"
"3376" "Gm12191" "brown4"
"3377" "C030006K11Rik" "navajowhite2"
"3378" "Mterf4" "ivory"
"3379" "Usp49" "yellow4"
"3380" "Thrb" "mediumpurple2"
"3381" "Snx22" "thistle3"
"3382" "Fam117a" "lightyellow"
"3383" "Sdhaf4" "brown4"
"3384" "Gp1bb" "brown"
"3385" "Ndufb4" "brown4"
"3386" "Ccbe1" "blue"
"3387" "Kif1a" "grey"
"3388" "Mrpl34" "brown4"
"3389" "Fkbp11" "darkgreen"
"3390" "Wdr83" "brown4"
"3391" "X2610524H06Rik" "black"
"3392" "Tarbp1" "palevioletred3"
"3393" "Tgfa" "grey"
"3394" "Adm" "thistle"
"3395" "Ccr2" "darkolivegreen"
"3396" "Slc28a2" "brown4"
"3397" "Cox6a1" "brown4"
"3398" "Wdr62" "lavenderblush2"
"3399" "Mt1" "brown4"
"3400" "Cep295nl" "blue"
"3401" "Cox5a" "brown4"
"3402" "Ppp1r9a" "palevioletred3"
"3403" "Spout1" "brown"
"3404" "Cbr3" "brown4"
"3405" "Tnfsf8" "brown4"
"3406" "Klhl36" "brown4"
"3407" "Tmem208" "coral2"
"3408" "Avpr1a" "royalblue"
"3409" "Suox" "darkolivegreen4"
"3410" "Gas7" "brown4"
"3411" "Sap25" "coral2"
"3412" "Hist1h2bh" "brown4"
"3413" "Gimap9" "plum"
"3414" "Gm14295" "plum2"
"3415" "Des" "brown4"
"3416" "Klf2" "brown4"
"3417" "Pcdhgb7" "brown4"
"3418" "Zfp420" "violet"
"3419" "Chn1" "grey"
"3420" "H2.Eb1" "brown4"
"3421" "Sap30l" "brown"
"3422" "Gm3604" "mediumpurple3"
"3423" "Ralgps1" "darkgreen"
"3424" "Dhodh" "skyblue1"
"3425" "Ndufa5" "skyblue"
"3426" "Ttk" "ivory"
"3427" "Tmem258" "brown4"
"3428" "Selenoh" "brown4"
"3429" "Pafah2" "plum"
"3430" "Car12" "blue"
"3431" "Lamtor4" "brown4"
"3432" "Rbm4b" "violet"
"3433" "Nadsyn1" "white"
"3434" "Tdrp" "darkolivegreen"
"3435" "Ret" "brown4"
"3436" "Rmrp" "brown4"
"3437" "B3galt6" "brown4"
"3438" "Pfdn4" "brown4"
"3439" "Hoxa10" "brown"
"3440" "Atg10" "lightyellow"
"3441" "Ltbp1" "blue"
"3442" "Pcdhb3" "grey"
"3443" "Cmc4" "brown4"
"3444" "Mettl5" "brown"
"3445" "Cdkl3" "lightsteelblue1"
"3446" "Ccdc61" "brown"
"3447" "Tada2a" "skyblue2"
"3448" "Cdc20" "skyblue1"
"3449" "Ntn4" "darkolivegreen"
"3450" "Sdk1" "orangered4"
"3451" "Il34" "brown"
"3452" "Scn7a" "mediumpurple3"
"3453" "Rsph3b" "palevioletred2"
"3454" "X2810002D19Rik" "skyblue"
"3455" "Trpc1" "lavenderblush3"
"3456" "Zfp174" "white"
"3457" "Zdhhc12" "brown4"
"3458" "Slc37a4" "brown"
"3459" "Yrdc" "plum1"
"3460" "Epb41l4a" "blue"
"3461" "Porcn" "navajowhite2"
"3462" "Ak5" "plum"
"3463" "Chp2" "indianred4"
"3464" "Adamts17" "blue"
"3465" "Mus81" "brown4"
"3466" "Armc9" "blue2"
"3467" "Tsen54" "brown4"
"3468" "Zfp820" "brown2"
"3469" "Slc25a35" "lightsteelblue"
"3470" "BC064078" "plum2"
"3471" "Ankrd23" "darkorange2"
"3472" "P2ry13" "violet"
"3473" "Snrpg" "brown4"
"3474" "Rab10os" "mediumpurple2"
"3475" "Rpl27a" "brown4"
"3476" "Pex16" "brown4"
"3477" "Hoxd9" "brown"
"3478" "Rplp2.ps1" "brown4"
"3479" "Gm20199" "blue"
"3480" "Zfp202" "violet"
"3481" "Fgf1" "blue"
"3482" "Gpr155" "brown4"
"3483" "Hint1" "brown4"
"3484" "Thnsl1" "black"
"3485" "Npr3" "violet"
"3486" "Mthfs" "darkolivegreen"
"3487" "D10Jhu81e" "white"
"3488" "Fbxw4" "brown4"
"3489" "H2.Aa" "salmon2"
"3490" "Pnpo" "brown4"
"3491" "Mettl13" "brown"
"3492" "Pla2g12a" "darkturquoise"
"3493" "Inhba" "salmon2"
"3494" "Zfp219" "coral2"
"3495" "Zbtb37" "blue"
"3496" "Xrcc5" "brown4"
"3497" "Jmjd6" "brown4"
"3498" "H2.T9" "coral2"
"3499" "Gtse1" "brown4"
"3500" "Rpusd1" "brown4"
"3501" "Alox5" "darkgreen"
"3502" "Foxs1" "brown4"
"3503" "Dtx3" "thistle"
"3504" "Tacr1" "brown4"
"3505" "Tmem136" "blue"
"3506" "Tpk1" "palevioletred3"
"3507" "Zfp775" "bisque4"
"3508" "D930048N14Rik" "grey"
"3509" "Ndufb10" "brown4"
"3510" "Ifit1bl2" "royalblue"
"3511" "Rpl23" "brown4"
"3512" "Nsun6" "royalblue"
"3513" "Gm12657" "brown4"
"3514" "Abca9" "brown4"
"3515" "Ppif" "white"
"3516" "X9330151L19Rik" "brown4"
"3517" "Pithd1" "brown4"
"3518" "B4galt2" "brown4"
"3519" "Dnajc15" "brown4"
"3520" "Gng11" "blue"
"3521" "Rita1" "brown"
"3522" "Bax" "brown4"
"3523" "Med12l" "brown4"
"3524" "Rce1" "brown"
"3525" "Gcdh" "black"
"3526" "Zkscan14" "yellowgreen"
"3527" "Rin1" "coral2"
"3528" "Arhgef26" "brown4"
"3529" "Miga2" "brown4"
"3530" "Taldo1" "brown4"
"3531" "Mvd" "brown4"
"3532" "Paxx" "brown"
"3533" "Cbwd1" "navajowhite1"
"3534" "Ctnnal1" "skyblue"
"3535" "Smco4" "brown4"
"3536" "Cog7" "coral1"
"3537" "Scrn1" "paleturquoise"
"3538" "Cd55" "blue"
"3539" "Ciita" "mediumpurple2"
"3540" "Arsj" "white"
"3541" "Gmnn" "palevioletred3"
"3542" "Gpx1" "brown4"
"3543" "Nabp1" "greenyellow"
"3544" "Lipt2" "brown4"
"3545" "Dus2" "grey"
"3546" "Iqcb1" "sienna3"
"3547" "Nudt1" "plum1"
"3548" "Ptprn" "royalblue"
"3549" "Tgm4" "black"
"3550" "Dfna5" "blue"
"3551" "Gm14305" "brown"
"3552" "Apbb3" "navajowhite1"
"3553" "Rtp3" "darkgrey"
"3554" "Pstpip1" "brown4"
"3555" "Dennd2c" "royalblue"
"3556" "Rhobtb1" "brown4"
"3557" "Cib1" "brown4"
"3558" "BC048403" "brown4"
"3559" "Naip6" "brown4"
"3560" "Dleu2" "blue"
"3561" "Lamc2" "darkolivegreen4"
"3562" "Scarf2" "brown"
"3563" "Tmem26" "thistle3"
"3564" "Kctd21" "skyblue"
"3565" "Ssr4" "brown4"
"3566" "Zfp677" "salmon4"
"3567" "Aldh5a1" "brown4"
"3568" "Commd1" "brown4"
"3569" "Ndufa7" "brown4"
"3570" "Scly" "brown"
"3571" "Ccdc126" "lightsteelblue1"
"3572" "Clasrp" "plum1"
"3573" "Txnrd3" "lightpink4"
"3574" "Cand2" "violet"
"3575" "Efr3b" "black"
"3576" "Zbed5" "white"
"3577" "Ptrh1" "brown"
"3578" "Shb" "white"
"3579" "Tefm" "brown4"
"3580" "Asf1b" "darkturquoise"
"3581" "Rpl22l1" "brown4"
"3582" "Dhps" "brown4"
"3583" "Naa10" "brown4"
"3584" "Ccl8" "brown4"
"3585" "Tmem120b" "darkolivegreen"
"3586" "Sgo1" "orange"
"3587" "Efna5" "blue"
"3588" "Ramp2" "brown4"
"3589" "Hist2h4" "lightcyan1"
"3590" "Irak1bp1" "grey"
"3591" "B430306N03Rik" "darkviolet"
"3592" "Spn" "royalblue"
"3593" "Mtfmt" "black"
"3594" "Naf1" "thistle1"
"3595" "Pycard" "brown4"
"3596" "X9330133O14Rik" "royalblue"
"3597" "Pcdhgb8" "coral2"
"3598" "Kif14" "orangered4"
"3599" "Per2" "salmon4"
"3600" "Wdr90" "brown"
"3601" "Bambi" "brown4"
"3602" "St6galnac2" "blue"
"3603" "Apcdd1" "black"
"3604" "Kcnma1" "darkmagenta"
"3605" "Cox7a2" "brown4"
"3606" "Radil" "lightyellow"
"3607" "Cgref1" "brown"
"3608" "Zc3h12a" "brown"
"3609" "Tlr5" "blue"
"3610" "Tmem203" "brown4"
"3611" "Adora2b" "brown2"
"3612" "Sacs" "coral2"
"3613" "Stmn2" "royalblue"
"3614" "Igfbp5" "brown4"
"3615" "Mrpl41" "brown4"
"3616" "X1810043G02Rik" "brown4"
"3617" "Hoxb7" "ivory"
"3618" "Slc7a5" "darkgreen"
"3619" "Fam160a1" "plum"
"3620" "Ndufaf5" "lavenderblush2"
"3621" "Mrm2" "darkturquoise"
"3622" "Capn10" "darkturquoise"
"3623" "Lpin3" "brown4"
"3624" "Pth1r" "lightpink3"
"3625" "Gstm4" "darkseagreen3"
"3626" "Slc27a1" "blue2"
"3627" "Aplf" "lightsteelblue1"
"3628" "Rpl9" "brown4"
"3629" "Ddx28" "brown4"
"3630" "Itga10" "blue"
"3631" "AW112010" "ivory"
"3632" "Smim11" "brown4"
"3633" "Dclk2" "paleturquoise"
"3634" "Cd300lf" "greenyellow"
"3635" "Nsun5" "honeydew1"
"3636" "Cenpq" "black"
"3637" "Ak4" "orange"
"3638" "Gt.ROSA.26Sor" "brown4"
"3639" "Apod" "brown4"
"3640" "Cyp27a1" "lightcoral"
"3641" "Btnl9" "antiquewhite4"
"3642" "Naaladl2" "blue"
"3643" "Nemp2" "black"
"3644" "Mrps26" "brown4"
"3645" "Gpm6b" "mediumpurple3"
"3646" "Qtrt2" "blue"
"3647" "Slx1b" "navajowhite1"
"3648" "Mapk11" "coral2"
"3649" "Sema5a" "mediumpurple3"
"3650" "Lacc1" "brown4"
"3651" "Sap18b" "brown4"
"3652" "Gm6377" "lightpink3"
"3653" "Syt15" "blue"
"3654" "Rhno1" "brown4"
"3655" "Mboat2" "royalblue"
"3656" "X9030025P20Rik" "blue"
"3657" "Susd1" "brown4"
"3658" "X9230114K14Rik" "orangered3"
"3659" "Snrpd1" "brown4"
"3660" "X3110056K07Rik" "brown"
"3661" "Ech1" "brown4"
"3662" "Mvb12a" "brown4"
"3663" "Lime1" "orangered4"
"3664" "Gm1821" "brown4"
"3665" "X9030624G23Rik" "lavenderblush3"
"3666" "Tlcd2" "plum1"
"3667" "Dok2" "brown4"
"3668" "Mfsd3" "violet"
"3669" "Rnaseh2c" "brown4"
"3670" "Tdg" "coral1"
"3671" "Thap6" "orangered4"
"3672" "Smyd4" "black"
"3673" "Ears2" "mediumpurple2"
"3674" "Slc22a18" "plum3"
"3675" "Tldc1" "coral2"
"3676" "Wdr4" "brown"
"3677" "Siva1" "brown4"
"3678" "Spata2l" "navajowhite1"
"3679" "Msh5" "steelblue"
"3680" "Pfkm" "white"
"3681" "Tnfsf10" "brown4"
"3682" "Kat5" "blue2"
"3683" "X1700008J07Rik" "brown"
"3684" "Mthfsd" "coral2"
"3685" "Nutf2" "white"
"3686" "Pih1d1" "brown4"
"3687" "Tmem42" "brown4"
"3688" "Masp1" "blue"
"3689" "Impa2" "violet"
"3690" "Arvcf" "skyblue"
"3691" "Ccdc15" "blue"
"3692" "Tmem231" "yellowgreen"
"3693" "Satb1" "blue"
"3694" "Magoh" "darkgreen"
"3695" "Fmo5" "brown4"
"3696" "Sirpb1a" "greenyellow"
"3697" "Mettl22" "paleturquoise"
"3698" "Lsm7" "brown4"
"3699" "Abtb2" "brown"
"3700" "Polr2d" "brown4"
"3701" "Zfp382" "yellow4"
"3702" "Dok4" "brown4"
"3703" "Exosc5" "brown4"
"3704" "Pttg1" "brown4"
"3705" "Cdkn2b" "brown4"
"3706" "Ccnf" "brown4"
"3707" "Ppp1r14b" "brown4"
"3708" "Commd9" "brown4"
"3709" "Nme3" "brown4"
"3710" "Osbp2" "darkgrey"
"3711" "Il18bp" "greenyellow"
"3712" "Pcdhga1" "skyblue"
"3713" "Mpnd" "brown4"
"3714" "Zfp458" "mediumpurple3"
"3715" "Zfp287" "black"
"3716" "Alkbh4" "brown4"
"3717" "Mxd1" "lightpink3"
"3718" "Polm" "brown4"
"3719" "Proser3" "plum"
"3720" "Nuf2" "ivory"
"3721" "Adam8" "darkolivegreen"
"3722" "Klra2" "greenyellow"
"3723" "Sumf2" "brown"
"3724" "Shisa4" "brown4"
"3725" "Il6" "coral2"
"3726" "Zbtb46" "coral2"
"3727" "Slc16a13" "yellowgreen"
"3728" "Moxd1" "darkmagenta"
"3729" "Bcl7a" "brown4"
"3730" "Arl2" "brown4"
"3731" "Psmb10" "brown4"
"3732" "Scimp" "ivory"
"3733" "Zfp974" "blue"
"3734" "X1110051M20Rik" "brown4"
"3735" "Rogdi" "navajowhite1"
"3736" "Clec11a" "maroon"
"3737" "Fdx1l" "coral2"
"3738" "Gbp5" "greenyellow"
"3739" "Arhgef19" "darkmagenta"
"3740" "Tbx3" "blue"
"3741" "Rpl22" "brown4"
"3742" "Rsad1" "brown2"
"3743" "Adgrg3" "brown4"
"3744" "E030024N20Rik" "brown4"
"3745" "Mob3b" "mediumpurple3"
"3746" "Zbp1" "greenyellow"
"3747" "BC028528" "brown4"
"3748" "Cx3cr1" "brown4"
"3749" "Trim34a" "plum"
"3750" "Smdt1" "brown4"
"3751" "Hist3h2a" "brown4"
"3752" "Six1" "white"
"3753" "Tusc5" "darkolivegreen"
"3754" "Gm13212" "blue"
"3755" "Tagap" "brown4"
"3756" "F2rl1" "darkgreen"
"3757" "Qrsl1" "blue"
"3758" "Gemin7" "brown4"
"3759" "C330018D20Rik" "brown4"
"3760" "Ppfibp2" "lightsteelblue"
"3761" "Chaf1b" "brown4"
"3762" "Rsl1" "darkolivegreen"
"3763" "Zfp935" "brown4"
"3764" "Mrps21" "brown4"
"3765" "Cisd3" "brown4"
"3766" "Pstpip2" "grey"
"3767" "Ch25h" "darkgrey"
"3768" "Plin3" "brown4"
"3769" "D630045J12Rik" "blue"
"3770" "Zfp85" "violet"
"3771" "Nmral1" "coral1"
"3772" "Grik5" "black"
"3773" "Nt5e" "darkgrey"
"3774" "Sh3glb2" "brown4"
"3775" "Cchcr1" "coral2"
"3776" "Cmpk2" "greenyellow"
"3777" "Slc22a15" "skyblue"
"3778" "Tll1" "blue"
"3779" "Drap1" "brown4"
"3780" "Bcl2a1d" "darkturquoise"
"3781" "Cebpb" "brown4"
"3782" "Rps6ka5" "brown"
"3783" "Cp" "mediumpurple3"
"3784" "Erfe" "lavenderblush3"
"3785" "Oplah" "sienna3"
"3786" "Rpl41" "brown4"
"3787" "Sh3d21" "navajowhite1"
"3788" "Hspb6" "darkorange2"
"3789" "Klc2" "lavenderblush3"
"3790" "Plekhh3" "darkturquoise"
"3791" "Pfdn5" "brown4"
"3792" "Dennd2d" "brown4"
"3793" "Zfp455" "brown4"
"3794" "Zfp759" "skyblue"
"3795" "Pira2" "brown4"
"3796" "Anxa9" "orangered3"
"3797" "Dtnb" "plum"
"3798" "Garem1" "lightcyan1"
"3799" "Mdk" "darkmagenta"
"3800" "Rasl11a" "plum3"
"3801" "Tpi1" "brown4"
"3802" "Hdhd3" "coral2"
"3803" "Unc119" "coral2"
"3804" "Irf7" "mediumpurple3"
"3805" "Parpbp" "orange"
"3806" "Tmem138" "royalblue"
"3807" "Ccnj" "violet"
"3808" "Pi16" "blue"
"3809" "Slc46a1" "royalblue"
"3810" "Kbtbd11" "brown4"
"3811" "Ptpmt1" "brown4"
"3812" "Wnt9a" "brown2"
"3813" "X2810013P06Rik" "brown4"
"3814" "Zmat5" "brown"
"3815" "St8sia6" "violet"
"3816" "Aamdc" "grey"
"3817" "Tceanc" "lightsteelblue1"
"3818" "Rccd1" "lightyellow"
"3819" "E2f2" "darkorange2"
"3820" "Mrpl38" "brown4"
"3821" "Polr2j" "coral2"
"3822" "Cables1" "black"
"3823" "X6330408A02Rik" "darkslateblue"
"3824" "X2410015M20Rik" "brown4"
"3825" "Otub2" "paleturquoise"
"3826" "Rbm38" "magenta4"
"3827" "Ttc30b" "black"
"3828" "Twistnb" "brown4"
"3829" "Msto1" "brown4"
"3830" "Airn" "thistle"
"3831" "Zfp949" "plum1"
"3832" "Dagla" "darkseagreen3"
"3833" "Dgat1" "darkturquoise"
"3834" "Plppr2" "lightyellow"
"3835" "Neurl1b" "blue"
"3836" "Cdkl2" "brown4"
"3837" "Triap1" "brown4"
"3838" "Upf3b" "brown4"
"3839" "Ctla2a" "brown4"
"3840" "Prokr2" "lightcyan1"
"3841" "Gatsl3" "darkslateblue"
"3842" "Wscd1" "coral2"
"3843" "X2310061I04Rik" "brown4"
"3844" "Dnajc27" "brown4"
"3845" "Sgtb" "blue"
"3846" "Sil1" "brown4"
"3847" "H2afv" "darkturquoise"
"3848" "Hdac10" "brown4"
"3849" "Adam23" "blue"
"3850" "Gpnmb" "blue"
"3851" "Reep1" "darkseagreen3"
"3852" "Fcgr4" "brown4"
"3853" "Unc13a" "orange"
"3854" "Adamts15" "blue"
"3855" "Diaph3" "darkgreen"
"3856" "Trp53rkb" "brown4"
"3857" "Dnm3" "blue"
"3858" "Ebi3" "darkviolet"
"3859" "Gpc1" "brown"
"3860" "Il27ra" "grey"
"3861" "Lemd2" "coral2"
"3862" "Col28a1" "plum2"
"3863" "Dph7" "coral2"
"3864" "Fgf11" "darkgreen"
"3865" "Ddt" "brown4"
"3866" "Zfp59" "grey"
"3867" "Svip" "darkolivegreen"
"3868" "Map6" "coral2"
"3869" "Zfp954" "grey"
"3870" "Gpaa1" "brown4"
"3871" "Zswim1" "coral2"
"3872" "Bdnf" "coral2"
"3873" "Ccne2" "ivory"
"3874" "Il1rl2" "blue"
"3875" "Riox2" "orange"
"3876" "Nat9" "navajowhite1"
"3877" "Zfp78" "blue"
"3878" "Parp16" "brown4"
"3879" "C130050O18Rik" "ivory"
"3880" "Cnnm2" "blue"
"3881" "Klhl17" "brown4"
"3882" "Adam22" "grey"
"3883" "Cttnbp2" "bisque4"
"3884" "Haspin" "white"
"3885" "A430005L14Rik" "coral2"
"3886" "Ikzf2" "brown4"
"3887" "Lin52" "brown4"
"3888" "Ass1" "darkslateblue"
"3889" "H2.Ab1" "salmon2"
"3890" "Hist1h1b" "brown4"
"3891" "Cox14" "brown4"
"3892" "Creb5" "brown4"
"3893" "Gm4070" "brown4"
"3894" "Gm15910" "thistle"
"3895" "Tex9" "yellowgreen"
"3896" "Cldnd1" "brown4"
"3897" "Rrs1" "brown4"
"3898" "Espl1" "royalblue"
"3899" "Coa6" "brown4"
"3900" "Emp2" "coral2"
"3901" "Fpr2" "lightpink3"
"3902" "Thop1" "brown"
"3903" "Ar" "blue"
"3904" "Caap1" "brown4"
"3905" "Daam2" "darkolivegreen4"
"3906" "Itgb4" "brown4"
"3907" "Rgs14" "darkslateblue"
"3908" "Tvp23a" "blue"
"3909" "Alyref" "ivory"
"3910" "Hk3" "brown4"
"3911" "Ttc9" "royalblue"
"3912" "Crip2" "brown4"
"3913" "Gxylt2" "blue"
"3914" "Thsd7a" "grey"
"3915" "Bbs5" "brown4"
"3916" "Arxes2" "lightcyan1"
"3917" "Tubb2b" "blue"
"3918" "Pot1b" "blue"
"3919" "Tmem199" "coral2"
"3920" "Itga7" "yellowgreen"
"3921" "Ccl12" "brown4"
"3922" "Slc35d2" "mediumpurple2"
"3923" "Cpxm1" "darkmagenta"
"3924" "X4632415L05Rik" "brown4"
"3925" "Lilra5" "plum1"
"3926" "Fbxo27" "royalblue"
"3927" "Lhpp" "brown4"
"3928" "Heph" "brown4"
"3929" "Ino80b" "brown4"
"3930" "Pigl" "grey"
"3931" "Slc25a42" "brown4"
"3932" "Cdh2" "lightcyan1"
"3933" "Magi2" "blue"
"3934" "Pcdhgb2" "coral2"
"3935" "Angpt1" "lightcyan1"
"3936" "X1500011B03Rik" "brown"
"3937" "Ankrd13b" "brown4"
"3938" "Fbxw9" "brown4"
"3939" "Kcnq1ot1" "brown4"
"3940" "Cebpzos" "darkgreen"
"3941" "Pdzk1" "darkgrey"
"3942" "Trmu" "brown4"
"3943" "Ppm1j" "skyblue1"
"3944" "Ccdc12" "brown4"
"3945" "Dpep1" "blue"
