"","V1","V2"
"4652","HDAC9","royalblue"
"4653","RPL35","darkslateblue"
"4654","BOLA3.AS1","green"
"4655","DOCK11","grey"
"4656","SHANK2.AS1","brown4"
"4657","GPR68","grey"
"4658","BLOC1S1.RDH5","grey"
"4659","C1QTNF9B","grey"
"4660","ALS2CR12","brown4"
"4661","RGS6","magenta"
"4662","SLC26A4","grey"
"4663","TFEB","darkslateblue"
"4664","RBPMS","grey"
"4665","WFIKKN1","darkslateblue"
"4666","PCDHB15","greenyellow"
"4667","THEMIS2","grey"
"4668","JCAD","grey"
"4669","GGT7","skyblue"
"4670","RIPOR2","grey"
"4671","PRTFDC1","green"
"4672","DUXAP8","grey"
"4673","IL12A","grey"
"4674","CARNS1","grey"
"4675","FMO6P","lightcyan1"
"4676","CNMD","grey"
"4677","C9orf24","grey"
"4678","C2orf48","grey"
"4679","SHOX2","darkseagreen4"
"4680","ASPRV1","saddlebrown"
"4681","TTC34","darkslateblue"
"4682","ADAMTS6","grey"
"4683","HHIP","grey"
"4684","C9orf170","green"
"4685","FOXH1","grey"
"4686","SLC16A6","grey"
"4687","MIP","grey"
"4688","RASD2","green"
"4689","LOC440934","grey"
"4690","ABHD12B","grey"
"4691","PDE6B","cyan"
"4692","ZNF177","grey"
"4693","KEL","royalblue"
"4694","PIANP","cyan"
"4695","C2","grey"
"4696","MGMT","darkslateblue"
"4697","GGN","navajowhite2"
"4698","EIF4EBP1","darkslateblue"
"4699","SEZ6L2","grey"
"4700","PIP5KL1","pink"
"4701","PACSIN1","grey"
"4702","SESN3","green"
"4703","SRRM3","greenyellow"
"4704","TET1","pink"
"4705","GSTO2","pink"
"4706","UBE2Q1.AS1","grey"
"4707","AMBP","yellow"
"4708","CATIP.AS2","grey"
"4709","GCM1","pink"
"4710","LINC01914","grey"
"4711","LINGO3","grey"
"4712","MTNR1A","grey"
"4713","PRB1","grey"
"4714","SFTPA2","grey"
"4715","SH3GL2","grey"
"4716","SKINT1L","grey"
"4717","SYT14","grey"
"4718","TNFSF8","grey"
"4719","ACRBP","grey"
"4720","PCDHB18P","greenyellow"
"4721","RNF222","grey"
"4722","CTGF","darkmagenta"
"4723","MYBL1","green"
"4724","GPM6B","green"
"4725","CRYAB","green"
"4726","LOC100130548","grey"
"4727","CEMIP","grey"
"4728","MAN1A1","grey"
"4729","PRR29","darkslateblue"
"4730","GOLT1A","orangered4"
"4731","ZNF521","green"
"4732","AGAP12P","grey"
"4733","TIGD5","darkslateblue"
"4734","HSH2D","grey"
"4735","CAMK2N2","greenyellow"
"4736","SH3RF3","ivory"
"4737","FAM174B","grey"
"4738","APBA1","green"
"4739","PSMB10","darkslateblue"
"4740","SPACA5","darkslateblue"
"4741","A2M.AS1","darkslateblue"
"4742","PPT2.EGFL8","grey"
"4743","DSC1","grey"
"4744","IER3","darkslateblue"
"4745","STXBP5.AS1","grey"
"4746","MAMSTR","greenyellow"
"4747","GP1BA","royalblue"
"4748","PKP1","green"
"4749","B2M","magenta"
"4750","LOC105373064","grey"
"4751","LOC105375787","white"
"4752","RAB38","grey"
"4753","NOXA1","darkslateblue"
"4754","LOC110384692","darkslateblue"
"4755","LINC02381","grey"
"4756","CSNK1A1P1","royalblue"
"4757","KRTAP5.10","grey"
"4758","RDH10.AS1","grey"
"4759","SAMD9L","magenta"
"4760","WHAMMP3","darkolivegreen"
"4761","TRIM34","grey"
"4762","PNPLA3","grey"
"4763","TMEM173","grey"
"4764","CNTD2","grey"
"4765","STPG3.AS1","darkslateblue"
"4766","RPA4","yellow"
"4767","IRS1","grey"
"4768","ZNF608","darkslateblue"
"4769","PCED1B","grey"
"4770","MMP21","royalblue"
"4771","CD109","darkseagreen4"
"4772","GRK3","grey"
"4773","LYPD1","grey"
"4774","MUC5B","white"
"4775","IL20RB","grey"
"4776","MPIG6B","darkslateblue"
"4777","MTTP","grey"
"4778","GRIP2","grey"
"4779","GPR35","grey"
"4780","TMEM150C","grey"
"4781","PPEF1","grey"
"4782","PLXDC2","grey"
"4783","PAPSS2","grey"
"4784","TMC6","darkslateblue"
"4785","PAQR8","grey"
"4786","TMOD2","darkslateblue"
"4787","ASB15","grey"
"4788","DSPP","grey"
"4789","IGLON5","greenyellow"
"4790","LINC01559","grey"
"4791","LINC02145","grey"
"4792","SEPT12","grey"
"4793","SIGLEC16","grey"
"4794","LINC02532","grey"
"4795","STMN3","greenyellow"
"4796","ATP8A1","grey"
"4797","P2RX7","green"
"4798","RASA4CP","grey"
"4799","DIO1","grey"
"4800","LINC00854","grey"
"4801","ALMS1P1","grey"
"4802","KLF9","grey"
"4803","GPX7","grey"
"4804","LINC02256","darkslateblue"
"4805","ARHGEF25","grey"
"4806","LINC00954","grey"
"4807","EDN1","lightcyan1"
"4808","EPB41L4A.AS2","grey"
"4809","GRAMD2A","grey"
"4810","JPH4","palevioletred3"
"4811","CYC1","darkslateblue"
"4812","MACROD1","darkslateblue"
"4813","C12orf75","skyblue3"
"4814","MATN1","grey"
"4815","CCDC74B","grey"
"4816","GNMT","darkslateblue"
"4817","LOC100288911","greenyellow"
"4818","COL5A2","grey"
"4819","NEXN","grey"
"4820","LOXL1","greenyellow"
"4821","AP2S1","darkslateblue"
"4822","H3F3A","darkslateblue"
"4823","IL17RD","lightcyan"
"4824","NME3","darkslateblue"
"4825","NMNAT2","grey"
"4826","CDK6","grey"
"4827","ATP6V1C2","white"
"4828","MLIP","lightcyan1"
"4829","EMP3","greenyellow"
"4830","EFCAB5","grey"
"4831","SMIM3","grey"
"4832","CTXN2","grey"
"4833","BIK","darkslateblue"
"4834","WLS","grey"
"4835","LOC100506497","grey"
"4836","CPSF4L","grey"
"4837","LINC02246","grey"
"4838","F2R","grey"
"4839","KIF7","plum1"
"4840","DDX11L9","grey"
"4841","CDH26","grey"
"4842","CASP1","lightcyan"
"4843","STAC3","grey"
"4844","KCNC3","grey"
"4845","LOC101928731","darkslateblue"
"4846","PCDHA8","grey"
"4847","KCNIP2.AS1","grey"
"4848","AKAP3","saddlebrown"
"4849","ECM1","grey"
"4850","LOC102724784","brown4"
"4851","FTCD","grey"
"4852","LINC01725","grey"
"4853","NME1.NME2","darkslateblue"
"4854","NEFH","grey"
"4855","FGF7","darkgrey"
"4856","PDGFD","grey"
"4857","TMEM92.AS1","darkolivegreen"
"4858","LOX","green"
"4859","LINC02012","grey"
"4860","SSPN","grey"
"4861","GPR3","salmon"
"4862","IL6R","grey"
"4863","LOC100133286","ivory"
"4864","DAPP1","green"
"4865","CCDC192","grey"
"4866","TMC1","grey"
"4867","BCRP3","grey"
"4868","ITPR1.AS1","salmon4"
"4869","FRY.AS1","lightgreen"
"4870","HRH1","green"
"4871","CES4A","grey"
"4872","LINC00571","darkslateblue"
"4873","STARD4","grey"
"4874","WASIR2","darkslateblue"
"4875","SPATA12","grey"
"4876","TIAF1","orangered4"
"4877","CFP","plum1"
"4878","LOC100268168","grey"
"4879","OSGIN1","darkslateblue"
"4880","PTGDR2","grey"
"4881","FOXD4L6","grey"
"4882","NPL","grey"
"4883","LOC101929526","darkslateblue"
"4884","RAD21.AS1","grey"
"4885","DPF1","darkturquoise"
"4886","CNGA4","grey"
"4887","MESP2","grey"
"4888","S100A6","darkslateblue"
"4889","ASPN","darkslateblue"
"4890","ADORA1","green"
"4891","FAM221A","grey"
"4892","EEF1DP3","orange"
"4893","ADAM33","greenyellow"
"4894","OXTR","grey"
"4895","C3AR1","cyan"
"4896","INPP5J","orangered4"
"4897","LINC00926","lightgreen"
"4898","ZC3H12B","darkslateblue"
"4899","HERC5","magenta"
"4900","LOC100506258","grey"
"4901","CCDC154","darkslateblue"
"4902","VSIR","grey"
"4903","MROH6","darkslateblue"
"4904","ATP6V1B1","salmon"
"4905","CABP7","grey"
"4906","MED12L","darkred"
"4907","LINC01607","grey"
"4908","RNA5.8SN4","grey"
"4909","RNA5.8SP9","grey"
"4910","ALDH1L2","grey"
"4911","NREP","pink"
"4912","LINC00942","grey"
"4913","SLC37A2","grey"
"4914","MYB","grey"
"4915","SSBP3.AS1","pink"
"4916","C14orf159","grey"
"4917","GRID2IP","grey"
"4918","LOC101929552","greenyellow"
"4919","KCTD19","plum2"
"4920","CD163L1","grey"
"4921","LOC339874","darkslateblue"
"4922","CAPG","darkslateblue"
"4923","GJA9.MYCBP","darkslateblue"
"4924","LINC00680.GUSBP4","grey"
"4925","LIME1","darkslateblue"
"4926","NEAT1","darkslateblue"
"4927","AOX1","grey"
"4928","SLC12A5","grey"
"4929","ZYG11A","grey"
"4930","LINC00960","navajowhite2"
"4931","FAM46C","grey"
"4932","VWA2","grey"
"4933","ADAMTS1","darkslateblue"
"4934","BEND7","palevioletred3"
"4935","CSPG5","grey"
"4936","PPP1R12A.AS1","grey"
"4937","SLA","grey"
"4938","PDGFA","grey"
"4939","ALDH3B2","yellow"
"4940","MPP2","brown4"
"4941","GJC2","darkslateblue"
"4942","CCDC180","grey"
"4943","LINC01270","royalblue"
"4944","MFSD4A","grey"
"4945","PHPT1","darkslateblue"
"4946","GTSE1.AS1","grey"
"4947","FBXO17","salmon"
"4948","LOC105369340","green"
"4949","REC8","magenta"
"4950","EFHC2","grey"
"4951","LINC02003","grey"
"4952","PDZRN3.AS1","grey"
"4953","TYMP","violet"
"4954","CYP2J2","grey"
"4955","TSPAN15","darkslateblue"
"4956","SLC40A1","grey"
"4957","C1orf228","grey"
"4958","SIRPA","grey"
"4959","SLCO4A1","grey"
"4960","LOC100129148","grey"
"4961","TRPV6","yellow"
"4962","ANKRD65","grey"
"4963","EID2B","grey"
"4964","ABCG5","white"
"4965","IQCJ.SCHIP1","navajowhite2"
"4966","LRRN2","salmon"
"4967","NUDT1","darkslateblue"
"4968","B9D2","darkslateblue"
"4969","BDNF","grey"
"4970","GSTP1","midnightblue"
"4971","APOBEC3B","darkgreen"
"4972","LINC01637","grey"
"4973","GCOM1","saddlebrown"
"4974","MIXL1","grey"
"4975","P4HTM","grey"
"4976","TBKBP1","darkslateblue"
"4977","LOC100506691","darkred"
"4978","SLC9A3.AS1","yellow"
"4979","MEIOC","grey"
"4980","RINL","greenyellow"
"4981","TMEM217","grey"
"4982","CNBD2","grey"
"4983","NTN1","grey"
"4984","EME2","grey"
"4985","C5orf56","magenta"
"4986","SCN5A","grey"
"4987","ARHGAP9","greenyellow"
"4988","FAM50B","darkslateblue"
"4989","TGM1","bisque4"
"4990","FBXO6","darkslateblue"
"4991","HAP1","grey"
"4992","LOC100506076","royalblue"
"4993","LOC102723360","grey"
"4994","TACC1","black"
"4995","FTH1P3","darkslateblue"
"4996","FAM72C","darkslateblue"
"4997","SPDYE2","darkslateblue"
"4998","SPDYE2B","darkslateblue"
"4999","LYN","grey"
"5000","LINC01136","grey"
